NA,NB,NC,NT,VA,VB,VC,RA,RB,RC,ZA,ZB,ZC,rA,rB,rC,rCA,rCB,rCC,PA,PB,PC,PAv,PSd,a_b,c,MAv,LAC,LBC,SAC,SBC,LAv,SAv,Temperature,Nop,ZT
0.0,0.0,0.0,0.0,0.625,1.0,1.0,0.6666666666666666,1.0,1.0,0.5294117647058824,1.0,1.0,0.5,1.0,1.0,0.7999999999999999,1.0,1.0,0.6428571428571433,0.0,0.0,0.08823529411764652,0.07407407407407406,0.9086460032626456,0.5443450793781023,0.8412753222836097,0.8416289592760186,0.990888382687927,0.28070175438596473,0.06818181818181825,0.9202733485193618,0.12882096069868984,0.7272727272727273,1.0,0.6
0.0,0.0,0.0,0.0,0.625,1.0,1.0,0.6666666666666666,1.0,1.0,0.5294117647058824,1.0,1.0,0.5,1.0,1.0,0.7999999999999999,1.0,1.0,0.6428571428571433,0.0,0.0,0.08823529411764652,0.07407407407407406,0.9086460032626456,0.5443450793781023,0.8412753222836097,0.8416289592760186,0.990888382687927,0.28070175438596473,0.06818181818181825,0.9202733485193618,0.12882096069868984,0.8181818181818182,1.0,0.65
0.0,0.0,0.0,0.0,0.625,1.0,1.0,0.6666666666666666,1.0,1.0,0.5294117647058824,1.0,1.0,0.5,1.0,1.0,0.7999999999999999,1.0,1.0,0.6428571428571433,0.0,0.0,0.08823529411764652,0.07407407407407406,0.9086460032626456,0.5443450793781023,0.8412753222836097,0.8416289592760186,0.990888382687927,0.28070175438596473,0.06818181818181825,0.9202733485193618,0.12882096069868984,0.9090909090909091,1.0,0.69
0.0,0.0,0.0,0.0,0.625,1.0,1.0,0.6666666666666666,1.0,1.0,0.5294117647058824,1.0,1.0,0.5,1.0,1.0,0.7999999999999999,1.0,1.0,0.6428571428571433,0.0,0.0,0.08823529411764652,0.07407407407407406,0.9086460032626456,0.5443450793781023,0.8412753222836097,0.8416289592760186,0.990888382687927,0.28070175438596473,0.06818181818181825,0.9202733485193618,0.12882096069868984,1.0,1.0,0.72
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05882352941176478,0.18518518518518515,0.9429037520391516,0.5517085777577224,0.9867633517495396,0.9954751131221724,0.9817767653758541,0.05263157894736847,0.11363636363636374,0.993166287015945,0.019650655021833354,0.0,1.0,0.02
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05882352941176478,0.18518518518518515,0.9429037520391516,0.5517085777577224,0.9867633517495396,0.9954751131221724,0.9817767653758541,0.05263157894736847,0.11363636363636374,0.993166287015945,0.019650655021833354,0.09090909090909091,1.0,0.06
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05882352941176478,0.18518518518518515,0.9429037520391516,0.5517085777577224,0.9867633517495396,0.9954751131221724,0.9817767653758541,0.05263157894736847,0.11363636363636374,0.993166287015945,0.019650655021833354,0.18181818181818182,1.0,0.12
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05882352941176478,0.18518518518518515,0.9429037520391516,0.5517085777577224,0.9867633517495396,0.9954751131221724,0.9817767653758541,0.05263157894736847,0.11363636363636374,0.993166287015945,0.019650655021833354,0.2727272727272727,1.0,0.21
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05882352941176478,0.18518518518518515,0.9429037520391516,0.5517085777577224,0.9867633517495396,0.9954751131221724,0.9817767653758541,0.05263157894736847,0.11363636363636374,0.993166287015945,0.019650655021833354,0.36363636363636365,1.0,0.29
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05882352941176478,0.18518518518518515,0.9429037520391516,0.5517085777577224,0.9867633517495396,0.9954751131221724,0.9817767653758541,0.05263157894736847,0.11363636363636374,0.993166287015945,0.019650655021833354,0.45454545454545453,1.0,0.37
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05882352941176478,0.18518518518518515,0.9429037520391516,0.5517085777577224,0.9867633517495396,0.9954751131221724,0.9817767653758541,0.05263157894736847,0.11363636363636374,0.993166287015945,0.019650655021833354,0.5454545454545454,1.0,0.45
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05882352941176478,0.18518518518518515,0.9429037520391516,0.5517085777577224,0.9867633517495396,0.9954751131221724,0.9817767653758541,0.05263157894736847,0.11363636363636374,0.993166287015945,0.019650655021833354,0.6363636363636364,1.0,0.51
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05882352941176478,0.18518518518518515,0.9429037520391516,0.5517085777577224,0.9867633517495396,0.9954751131221724,0.9817767653758541,0.05263157894736847,0.11363636363636374,0.993166287015945,0.019650655021833354,0.7272727272727273,1.0,0.57
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05882352941176478,0.18518518518518515,0.9429037520391516,0.5517085777577224,0.9867633517495396,0.9954751131221724,0.9817767653758541,0.05263157894736847,0.11363636363636374,0.993166287015945,0.019650655021833354,0.8181818181818182,1.0,0.62
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05882352941176478,0.18518518518518515,0.9429037520391516,0.5517085777577224,0.9867633517495396,0.9954751131221724,0.9817767653758541,0.05263157894736847,0.11363636363636374,0.993166287015945,0.019650655021833354,0.9090909090909091,1.0,0.66
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05882352941176478,0.18518518518518515,0.9429037520391516,0.5517085777577224,0.9867633517495396,0.9954751131221724,0.9817767653758541,0.05263157894736847,0.11363636363636374,0.993166287015945,0.019650655021833354,1.0,1.0,0.7
0.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.5,0.2647058823529412,1.0,0.5,0.21428571428571427,1.0,0.07500000000000001,0.2571428571428571,1.0,0.4545454545454546,1.0,0.0,0.9347826086956517,0.8529411764705886,0.8148148148148148,0.47797716150081665,0.13957829101201952,0.5211786372007365,0.1447963800904988,0.5466970387243729,0.6140350877192984,0.47727272727272724,0.34624145785877014,0.5414847161572048,0.0,0.0,0.02
0.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.5,0.2647058823529412,1.0,0.5,0.21428571428571427,1.0,0.07500000000000001,0.2571428571428571,1.0,0.4545454545454546,1.0,0.0,0.9347826086956517,0.8529411764705886,0.8148148148148148,0.47797716150081665,0.13957829101201952,0.5211786372007365,0.1447963800904988,0.5466970387243729,0.6140350877192984,0.47727272727272724,0.34624145785877014,0.5414847161572048,0.09090909090909091,1.0,0.07
0.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.5,0.2647058823529412,1.0,0.5,0.21428571428571427,1.0,0.07500000000000001,0.2571428571428571,1.0,0.4545454545454546,1.0,0.0,0.9347826086956517,0.8529411764705886,0.8148148148148148,0.47797716150081665,0.13957829101201952,0.5211786372007365,0.1447963800904988,0.5466970387243729,0.6140350877192984,0.47727272727272724,0.34624145785877014,0.5414847161572048,0.18181818181818182,0.0,0.13
0.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.5,0.2647058823529412,1.0,0.5,0.21428571428571427,1.0,0.07500000000000001,0.2571428571428571,1.0,0.4545454545454546,1.0,0.0,0.9347826086956517,0.8529411764705886,0.8148148148148148,0.47797716150081665,0.13957829101201952,0.5211786372007365,0.1447963800904988,0.5466970387243729,0.6140350877192984,0.47727272727272724,0.34624145785877014,0.5414847161572048,0.2727272727272727,0.0,0.21
0.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.5,0.2647058823529412,1.0,0.5,0.21428571428571427,1.0,0.07500000000000001,0.2571428571428571,1.0,0.4545454545454546,1.0,0.0,0.9347826086956517,0.8529411764705886,0.8148148148148148,0.47797716150081665,0.13957829101201952,0.5211786372007365,0.1447963800904988,0.5466970387243729,0.6140350877192984,0.47727272727272724,0.34624145785877014,0.5414847161572048,0.36363636363636365,0.0,0.28
0.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.5,0.2647058823529412,1.0,0.5,0.21428571428571427,1.0,0.07500000000000001,0.2571428571428571,1.0,0.4545454545454546,1.0,0.0,0.9347826086956517,0.8529411764705886,0.8148148148148148,0.47797716150081665,0.13957829101201952,0.5211786372007365,0.1447963800904988,0.5466970387243729,0.6140350877192984,0.47727272727272724,0.34624145785877014,0.5414847161572048,0.45454545454545453,0.0,0.34
0.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.5,0.2647058823529412,1.0,0.5,0.21428571428571427,1.0,0.07500000000000001,0.2571428571428571,1.0,0.4545454545454546,1.0,0.0,0.9347826086956517,0.8529411764705886,0.8148148148148148,0.47797716150081665,0.13957829101201952,0.5211786372007365,0.1447963800904988,0.5466970387243729,0.6140350877192984,0.47727272727272724,0.34624145785877014,0.5414847161572048,0.5454545454545454,0.0,0.4
0.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.5,0.2647058823529412,1.0,0.5,0.21428571428571427,1.0,0.07500000000000001,0.2571428571428571,1.0,0.4545454545454546,1.0,0.0,0.9347826086956517,0.8529411764705886,0.8148148148148148,0.47797716150081665,0.13957829101201952,0.5211786372007365,0.1447963800904988,0.5466970387243729,0.6140350877192984,0.47727272727272724,0.34624145785877014,0.5414847161572048,0.6363636363636364,0.0,0.45
0.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.5,0.2647058823529412,1.0,0.5,0.21428571428571427,1.0,0.07500000000000001,0.2571428571428571,1.0,0.4545454545454546,1.0,0.0,0.9347826086956517,0.8529411764705886,0.8148148148148148,0.47797716150081665,0.13957829101201952,0.5211786372007365,0.1447963800904988,0.5466970387243729,0.6140350877192984,0.47727272727272724,0.34624145785877014,0.5414847161572048,0.7272727272727273,0.0,0.49
0.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.5,0.2647058823529412,1.0,0.5,0.21428571428571427,1.0,0.07500000000000001,0.2571428571428571,1.0,0.4545454545454546,1.0,0.0,0.9347826086956517,0.8529411764705886,0.8148148148148148,0.47797716150081665,0.13957829101201952,0.5211786372007365,0.1447963800904988,0.5466970387243729,0.6140350877192984,0.47727272727272724,0.34624145785877014,0.5414847161572048,0.8181818181818182,0.0,0.54
0.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.5,0.2647058823529412,1.0,0.5,0.21428571428571427,1.0,0.07500000000000001,0.2571428571428571,1.0,0.4545454545454546,1.0,0.0,0.9347826086956517,0.8529411764705886,0.8148148148148148,0.47797716150081665,0.13957829101201952,0.5211786372007365,0.1447963800904988,0.5466970387243729,0.6140350877192984,0.47727272727272724,0.34624145785877014,0.5414847161572048,0.9090909090909091,0.0,0.58
0.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.5,0.2647058823529412,1.0,0.5,0.21428571428571427,1.0,0.07500000000000001,0.2571428571428571,1.0,0.4545454545454546,1.0,0.0,0.9347826086956517,0.8529411764705886,0.8148148148148148,0.47797716150081665,0.13957829101201952,0.5211786372007365,0.1447963800904988,0.5466970387243729,0.6140350877192984,0.47727272727272724,0.34624145785877014,0.5414847161572048,1.0,0.0,0.61
0.5,0.0,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7857142857142866,0.0,0.0,0.08823529411764652,0.07407407407407406,0.6166394779771625,0.03304344258932602,0.5418968692449354,0.3099547511312216,0.98633257403189,0.6842105263157893,0.0,0.6492027334851938,0.3558951965065498,0.0,1.0,0.04
0.5,0.0,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7857142857142866,0.0,0.0,0.08823529411764652,0.07407407407407406,0.6166394779771625,0.03304344258932602,0.5418968692449354,0.3099547511312216,0.98633257403189,0.6842105263157893,0.0,0.6492027334851938,0.3558951965065498,0.09090909090909091,1.0,0.13
0.5,0.0,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7857142857142866,0.0,0.0,0.08823529411764652,0.07407407407407406,0.6166394779771625,0.03304344258932602,0.5418968692449354,0.3099547511312216,0.98633257403189,0.6842105263157893,0.0,0.6492027334851938,0.3558951965065498,0.18181818181818182,1.0,0.27
0.5,0.0,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7857142857142866,0.0,0.0,0.08823529411764652,0.07407407407407406,0.6166394779771625,0.03304344258932602,0.5418968692449354,0.3099547511312216,0.98633257403189,0.6842105263157893,0.0,0.6492027334851938,0.3558951965065498,0.2727272727272727,1.0,0.41
0.5,0.0,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7857142857142866,0.0,0.0,0.08823529411764652,0.07407407407407406,0.6166394779771625,0.03304344258932602,0.5418968692449354,0.3099547511312216,0.98633257403189,0.6842105263157893,0.0,0.6492027334851938,0.3558951965065498,0.36363636363636365,1.0,0.53
0.5,0.0,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7857142857142866,0.0,0.0,0.08823529411764652,0.07407407407407406,0.6166394779771625,0.03304344258932602,0.5418968692449354,0.3099547511312216,0.98633257403189,0.6842105263157893,0.0,0.6492027334851938,0.3558951965065498,0.45454545454545453,1.0,0.63
0.5,0.0,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7857142857142866,0.0,0.0,0.08823529411764652,0.07407407407407406,0.6166394779771625,0.03304344258932602,0.5418968692449354,0.3099547511312216,0.98633257403189,0.6842105263157893,0.0,0.6492027334851938,0.3558951965065498,0.5454545454545454,1.0,0.71
0.5,0.0,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7857142857142866,0.0,0.0,0.08823529411764652,0.07407407407407406,0.6166394779771625,0.03304344258932602,0.5418968692449354,0.3099547511312216,0.98633257403189,0.6842105263157893,0.0,0.6492027334851938,0.3558951965065498,0.6363636363636364,1.0,0.76
0.5,0.0,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7857142857142866,0.0,0.0,0.08823529411764652,0.07407407407407406,0.6166394779771625,0.03304344258932602,0.5418968692449354,0.3099547511312216,0.98633257403189,0.6842105263157893,0.0,0.6492027334851938,0.3558951965065498,0.7272727272727273,1.0,0.79
0.5,0.0,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7857142857142866,0.0,0.0,0.08823529411764652,0.07407407407407406,0.6166394779771625,0.03304344258932602,0.5418968692449354,0.3099547511312216,0.98633257403189,0.6842105263157893,0.0,0.6492027334851938,0.3558951965065498,0.8181818181818182,1.0,0.82
0.5,0.0,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7857142857142866,0.0,0.0,0.08823529411764652,0.07407407407407406,0.6166394779771625,0.03304344258932602,0.5418968692449354,0.3099547511312216,0.98633257403189,0.6842105263157893,0.0,0.6492027334851938,0.3558951965065498,0.9090909090909091,1.0,0.84
0.5,0.0,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7857142857142866,0.0,0.0,0.08823529411764652,0.07407407407407406,0.6166394779771625,0.03304344258932602,0.5418968692449354,0.3099547511312216,0.98633257403189,0.6842105263157893,0.0,0.6492027334851938,0.3558951965065498,1.0,1.0,0.85
0.5,0.0,0.3333333333333333,0.4,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.07500000000000001,1.0,0.0,0.4545454545454546,0.0,1.0,0.9347826086956517,0.8235294117647056,0.8888888888888888,0.3213703099510612,0.012532305041637621,0.34610957642725604,0.572398190045249,0.08656036446469204,0.14035087719298256,0.7272727272727275,0.3325740318906603,0.3646288209606983,0.0,0.0,0.04
0.5,0.0,0.3333333333333333,0.4,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.07500000000000001,1.0,0.0,0.4545454545454546,0.0,1.0,0.9347826086956517,0.8235294117647056,0.8888888888888888,0.3213703099510612,0.012532305041637621,0.34610957642725604,0.572398190045249,0.08656036446469204,0.14035087719298256,0.7272727272727275,0.3325740318906603,0.3646288209606983,0.09090909090909091,0.0,0.14
0.5,0.0,0.3333333333333333,0.4,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.07500000000000001,1.0,0.0,0.4545454545454546,0.0,1.0,0.9347826086956517,0.8235294117647056,0.8888888888888888,0.3213703099510612,0.012532305041637621,0.34610957642725604,0.572398190045249,0.08656036446469204,0.14035087719298256,0.7272727272727275,0.3325740318906603,0.3646288209606983,0.18181818181818182,0.0,0.24
