NA_atom_unit,NB_atom_unit,NC_atom_unit,Valence_Con_A,Valence_Con_B,Valence_Con_C,a_?_uint,c_?_unit,HSE_Band_Gap_eV,LVB_window,LCB_Window,B_Gpa,Average_mh,Anisotropy_mh,VB_Extrema_0_1eV,1_00E+18,1E18_Pockets,1E19_Pockets,1E20_Pockets,VB_dos_at_0_1_states_atom,Average_me,Anisotropy_me,CB_Extrema_0_1eV,#NAME?,CB_dos_at_0_1_states_atom,Temperature,Kpa,N_optimal,Type,ZT
0.0,0.0,0.0,0.625,1.0,0.5,0.5481239804241433,0.4824834885342741,0.686046511627907,0.0,0.7388059701492536,0.3223598435462843,0.055813953488372085,0.01603592046183451,0.0,0.5468749999999999,0.0,0.5,0.2,0.006493506493506494,0.19854280510018213,0.02020202020202021,0.0,0.09090909090909093,0.003322259136212625,0.2727272727272727,0.2283464566929134,0.6464646464646466,0.0,0.183
0.0,0.0,0.0,1.0,1.0,1.0,0.9429037520391516,0.5517085777577224,1.0,0.2025316455696203,0.2537313432835821,0.5440026075619296,0.06976744186046513,0.11802437459910198,0.0,0.3984375,0.0,0.0,0.2,0.00974025974025974,0.2167577413479053,0.046536796536796536,0.0,0.3636363636363637,0.006644518272425249,1.0,0.05118110236220472,0.5476190476190477,1.0,0.7020000000000001
0.0,0.0,0.0,0.25,1.0,0.5,0.4437194127243078,0.4711203183328546,0.813953488372093,0.012658227848101278,0.7014925373134329,0.453715775749674,0.06976744186046513,0.024374599101988442,0.0,0.5390624999999999,0.0,0.0,0.2,0.006493506493506494,0.25318761384335153,0.028499278499278507,0.0,0.09090909090909093,0.003322259136212625,0.8181818181818182,0.06692913385826772,0.6558441558441559,0.0,0.556
0.0,0.0,0.0,1.0,1.0,0.5,0.5986949429037528,0.4860114041924764,0.8488372093023256,0.26582278481012656,0.7761194029850745,0.7079530638852674,0.06976744186046513,0.024374599101988442,0.0,0.5703125,0.0,0.0,0.2,0.00974025974025974,0.2167577413479053,0.0432900432900433,0.0,0.09090909090909093,0.003322259136212625,0.0,0.6692913385826771,0.7481962481962483,0.0,0.02
0.0,0.0,0.0,0.625,0.5,1.0,0.7928221859706366,0.5356893793329778,0.4651162790697674,0.4810126582278482,0.2388059701492537,0.37027379400260746,0.01395348837209302,0.0012828736369467615,0.0,0.3437499999999999,0.0,0.5,0.2,0.0,0.1074681238615665,0.009740259740259742,0.0,0.09090909090909093,0.009966777408637871,0.4545454545454545,0.1279527559055118,0.507936507936508,1.0,0.445
0.0,0.0,0.0,0.25,1.0,0.5,0.4437194127243078,0.4711203183328546,0.813953488372093,0.012658227848101278,0.7014925373134329,0.453715775749674,0.06976744186046513,0.024374599101988442,0.0,0.5390624999999999,0.0,0.0,0.2,0.006493506493506494,0.25318761384335153,0.028499278499278507,0.0,0.09090909090909093,0.003322259136212625,0.3636363636363637,0.1437007874015748,0.6940836940836942,0.0,0.24600000000000002
0.0,0.0,0.0,0.25,0.0,1.0,0.4388254486133778,0.4973130409812528,0.6744186046511628,0.2025316455696203,0.33582089552238803,0.8735332464146024,0.06046511627906976,0.021167415009621552,1.0,0.7578124999999999,0.0,0.0,0.0,0.22727272727272724,0.0528233151183971,0.006132756132756131,0.1111111111111111,0.0,0.053156146179402,0.4545454545454545,0.15354330708661418,0.5937950937950939,1.0,0.325
0.0,0.0,0.0,0.625,0.0,0.5,0.11908646003262635,0.4653566886819542,0.6046511627906976,0.06329113924050639,0.6119402985074627,0.8546284224250327,0.02325581395348837,0.0044900577293136654,0.6000000000000001,0.8671874999999999,0.0,0.0,0.0,0.3863636363636364,0.2714025500910747,0.06890331890331891,0.0,0.09090909090909093,0.003322259136212625,0.0,0.31496062992125984,0.6002886002886004,0.0,0.02
0.0,0.0,0.0,1.0,1.0,0.5,0.5986949429037528,0.4860114041924764,0.8488372093023256,0.26582278481012656,0.7761194029850745,0.7079530638852674,0.06976744186046513,0.024374599101988442,0.0,0.5703125,0.0,0.0,0.2,0.00974025974025974,0.2167577413479053,0.0432900432900433,0.0,0.09090909090909093,0.003322259136212625,0.4545454545454545,0.1732283464566929,0.7373737373737375,0.0,0.267
0.0,0.0,0.0,1.0,0.0,1.0,0.5693311582381739,0.5228083849530295,0.9069767441860463,0.1518987341772152,0.20895522388059695,0.6939374185136898,0.02325581395348837,0.0224502886465683,0.6000000000000001,0.6093749999999999,0.0,0.0,0.0,0.2759740259740259,0.18032786885245905,0.05844155844155845,0.0,0.09090909090909093,0.003322259136212625,0.7272727272727273,0.0748031496062992,0.5295815295815296,1.0,0.667
0.0,0.0,0.0,0.625,0.5,0.5,0.42577487765089816,0.4795503958649546,0.36046511627906974,0.4430379746835443,0.7089552238805971,0.5968057366362451,0.09302325581395347,0.016677357280307892,0.0,0.703125,0.5,0.5,0.4,0.012987012987012988,0.28961748633879786,0.2218614718614719,0.0,0.09090909090909093,0.0,0.0,0.4921259842519685,0.4314574314574315,0.0,0.01
0.0,0.0,0.0,0.625,1.0,0.5,0.5481239804241433,0.4824834885342741,0.686046511627907,0.0,0.7388059701492536,0.3223598435462843,0.055813953488372085,0.01603592046183451,0.0,0.5468749999999999,0.0,0.5,0.2,0.006493506493506494,0.19854280510018213,0.02020202020202021,0.0,0.09090909090909093,0.003322259136212625,0.7272727272727273,0.10236220472440943,0.6341991341991343,0.0,0.535
0.0,0.0,0.0,0.25,0.5,1.0,0.6851549755301801,0.5225007178898141,0.5116279069767442,0.430379746835443,0.21641791044776115,0.7079530638852674,0.03255813953488372,0.1334188582424631,0.0,0.5468749999999999,0.0,0.0,0.2,0.0,0.1074681238615665,0.006132756132756131,0.5555555555555556,0.5454545454545454,0.0830564784053156,0.4545454545454545,0.15748031496062992,0.32034632034632043,1.0,0.353
0.0,0.0,0.0,0.25,0.0,0.5,0.02610114192495924,0.4514706485621692,0.8372093023255814,0.06329113924050639,0.5746268656716418,0.95632333767927,0.26511627906976737,0.104554201411161,0.6000000000000001,0.6093749999999999,0.0,0.0,0.0,0.2922077922077922,0.3078324225865209,0.08080808080808083,0.0,0.09090909090909093,0.0132890365448505,0.6363636363636364,0.07283464566929132,0.616883116883117,0.0,0.5579999999999999
0.0,0.0,0.0,0.625,0.0,0.5,0.11908646003262635,0.4653566886819542,0.6046511627906976,0.06329113924050639,0.6119402985074627,0.8546284224250327,0.02325581395348837,0.0044900577293136654,0.6000000000000001,0.8671874999999999,0.0,0.0,0.0,0.3863636363636364,0.2714025500910747,0.06890331890331891,0.0,0.09090909090909093,0.003322259136212625,0.18181818181818185,0.14763779527559054,0.6031746031746033,0.0,0.18899999999999997
0.0,0.0,0.0,0.0,1.0,1.0,0.7047308319739017,0.5330024203142306,0.9069767441860463,0.18987341772151906,0.06716417910447763,0.6192959582790091,0.09302325581395347,0.3553559974342527,0.0,0.5546875,0.0,0.0,0.0,0.12987012987012986,0.18032786885245905,0.0,0.5555555555555556,0.7272727272727273,0.6378737541528239,0.18181818181818185,0.1811023622047244,0.5396825396825398,1.0,0.35100000000000003
0.0,0.0,0.0,0.625,0.0,1.0,0.5350734094616637,0.5119579931903022,0.5930232558139535,0.2531645569620253,0.1865671641791045,0.3940677966101695,0.04651162790697674,0.023733162283515064,0.6000000000000001,0.5546875,0.0,0.0,0.0,0.10714285714285716,0.19854280510018213,0.03787878787878788,0.3333333333333333,0.09090909090909093,0.09302325581395347,0.0,0.4881889763779527,0.5440115440115441,1.0,0.04
0.0,0.0,0.0,0.25,0.5,1.0,0.6851549755301801,0.5225007178898141,0.5116279069767442,0.430379746835443,0.21641791044776115,0.7079530638852674,0.03255813953488372,0.1334188582424631,0.0,0.5468749999999999,0.0,0.0,0.2,0.0,0.1074681238615665,0.006132756132756131,0.5555555555555556,0.5454545454545454,0.0830564784053156,1.0,0.0748031496062992,0.5360750360750361,1.0,0.746
0.0,0.0,0.0,0.25,0.0,1.0,0.4388254486133778,0.4973130409812528,0.6744186046511628,0.2025316455696203,0.33582089552238803,0.8735332464146024,0.06046511627906976,0.021167415009621552,1.0,0.7578124999999999,0.0,0.0,0.0,0.22727272727272724,0.0528233151183971,0.006132756132756131,0.1111111111111111,0.0,0.053156146179402,0.9090909090909092,0.07874015748031496,0.5548340548340549,1.0,0.687
0.0,0.0,0.0,0.25,1.0,1.0,0.7814029363784675,0.5343151331172826,1.0,0.13924050632911392,0.14925373134328354,0.485658409387223,0.06976744186046513,0.21552277100705572,0.0,0.4375,0.0,0.0,0.0,0.00974025974025974,0.3442622950819673,0.08946608946608947,0.4444444444444444,0.7272727272727273,0.15282392026578073,0.18181818181818185,0.2381889763779527,0.43290043290043295,1.0,0.196
0.0,0.0,0.0,1.0,0.5,1.0,0.8368678629690055,0.5426221438240965,0.6162790697674418,0.4556962025316456,0.2910447761194029,0.4876140808344198,0.04651162790697674,0.047466324567030135,0.0,0.4921875,0.0,0.0,0.2,0.003246753246753247,0.19854280510018213,0.028499278499278507,0.0,0.09090909090909093,0.003322259136212625,0.09090909090909093,0.2854330708661417,0.323953823953824,1.0,0.068
0.0,0.0,0.0,0.625,0.0,1.0,0.5350734094616637,0.5119579931903022,0.5930232558139535,0.2531645569620253,0.1865671641791045,0.3940677966101695,0.04651162790697674,0.023733162283515064,0.6000000000000001,0.5546875,0.0,0.0,0.0,0.10714285714285716,0.19854280510018213,0.03787878787878788,0.3333333333333333,0.09090909090909093,0.09302325581395347,1.0,0.05511811023622047,0.5360750360750361,1.0,0.809
0.0,0.0,0.0,1.0,1.0,0.5,0.5986949429037528,0.4860114041924764,0.8488372093023256,0.26582278481012656,0.7761194029850745,0.7079530638852674,0.06976744186046513,0.024374599101988442,0.0,0.5703125,0.0,0.0,0.2,0.00974025974025974,0.2167577413479053,0.0432900432900433,0.0,0.09090909090909093,0.003322259136212625,0.5454545454545454,0.1496062992125984,0.7380952380952382,0.0,0.32299999999999995
0.5,0.0,0.3333333333333333,1.0,0.0,1.0,0.6867862969004892,0.03589449070845468,0.686046511627907,0.6962025316455696,0.5223880597014925,0.4719687092568449,0.027906976744186043,0.0012828736369467615,0.6000000000000001,0.8828124999999999,0.0,0.0,0.0,0.19805194805194806,0.19854280510018213,0.023809523809523808,0.0,0.18181818181818185,0.006644518272425249,0.8181818181818182,0.13188976377952755,0.5310245310245311,1.0,0.695
0.5,0.0,0.3333333333333333,1.0,0.0,1.0,0.6867862969004892,0.03589449070845468,0.686046511627907,0.6962025316455696,0.5223880597014925,0.4719687092568449,0.027906976744186043,0.0012828736369467615,0.6000000000000001,0.8828124999999999,0.0,0.0,0.0,0.19805194805194806,0.19854280510018213,0.023809523809523808,0.0,0.18181818181818185,0.006644518272425249,0.2727272727272727,0.30905511811023617,0.5122655122655123,1.0,0.278
0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.6166394779771625,0.03304344258932602,0.5581395348837209,0.5443037974683546,0.5746268656716418,0.7689048239895698,0.05116279069767441,0.2039769082745349,0.4,0.4375,0.0,0.0,0.2,0.2077922077922078,0.2167577413479053,0.0021645021645021667,0.0,0.09090909090909093,0.28903654485049834,0.0,0.3287401574803149,0.5519480519480521,1.0,0.04
0.5,0.0,0.3333333333333333,0.625,0.5,1.0,0.8450244698205551,0.0383353160766296,0.2209302325581395,1.0,0.582089552238806,0.6016949152542372,0.03255813953488372,0.055163566388710686,0.0,0.40625,0.0,0.5,0.2,0.003246753246753247,0.23497267759562845,0.019480519480519484,0.1111111111111111,0.18181818181818185,0.12956810631229235,0.18181818181818185,0.22440944881889768,0.5389610389610391,1.0,0.213
0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.6166394779771625,0.03304344258932602,0.5581395348837209,0.5443037974683546,0.5746268656716418,0.7689048239895698,0.05116279069767441,0.2039769082745349,0.4,0.4375,0.0,0.0,0.2,0.2077922077922078,0.2167577413479053,0.0021645021645021667,0.0,0.09090909090909093,0.28903654485049834,0.18181818181818185,0.15551181102362205,0.5505050505050506,1.0,0.265
0.5,0.0,0.3333333333333333,1.0,0.5,0.5,0.5530179445350734,0.017229355540058246,0.34883720930232553,0.5696202531645571,0.9925373134328358,0.9605606258148632,0.09302325581395347,0.041693393200769716,0.0,0.2265624999999999,0.5,0.5,0.2,0.016233766233766232,0.3260473588342441,0.06565656565656566,0.0,0.09090909090909093,0.003322259136212625,0.7272727272727273,0.19291338582677164,0.7366522366522368,0.0,0.39399999999999996
0.5,0.0,0.3333333333333333,1.0,0.5,1.0,0.9102773246329532,0.04120687533330599,0.5,0.7088607594936709,0.6343283582089553,0.5511734028683182,0.07441860465116278,0.07697241821680563,0.0,0.4765625,0.0,0.0,0.2,0.006493506493506494,0.3624772313296904,0.02128427128427129,0.0,0.09090909090909093,0.009966777408637871,0.6363636363636364,0.06889763779527558,0.5346320346320347,1.0,0.579
0.5,0.0,0.3333333333333333,0.625,1.0,1.0,0.934747145187602,0.04034540755630305,0.5,0.7215189873417721,0.6194029850746269,0.4612125162972621,0.04651162790697674,0.06927517639512508,0.0,0.453125,0.0,0.0,0.2,0.00974025974025974,0.23497267759562845,0.04148629148629149,0.0,0.2727272727272727,0.04651162790697674,0.8181818181818182,0.06889763779527558,0.5490620490620491,1.0,0.7040000000000001
0.5,0.0,0.3333333333333333,0.25,0.5,1.0,0.6688417618270809,0.02834639209090539,0.33720930232558144,0.8227848101265823,0.5895522388059701,0.5752933507170797,0.03720930232558139,0.23155869146889024,0.0,0.2656249999999999,0.0,0.5,0.2,0.003246753246753247,0.3989071038251367,0.002525252525252528,0.3333333333333333,0.3636363636363637,0.16279069767441862,0.3636363636363637,0.19094488188976375,0.5317460317460319,1.0,0.38299999999999995
0.5,0.0,0.3333333333333333,0.625,0.0,0.5,0.21533442088091376,0.011527259301800902,0.4767441860465116,0.7848101265822786,0.7388059701492536,0.6792698826597132,0.05116279069767441,0.007055805003207175,0.2,0.2578124999999999,0.5,0.5,0.4,0.3636363636363637,0.3078324225865209,0.07792207792207792,0.0,0.0,0.009966777408637871,0.6363636363636364,0.021653543307086614,0.5995670995670996,0.0,0.7190000000000001
0.5,0.0,0.3333333333333333,0.25,1.0,0.5,0.3980424143556284,0.008163432743979975,0.6046511627906976,0.5443037974683546,0.9477611940298508,0.7897653194263364,0.06046511627906976,0.05131494547787042,0.0,0.2578124999999999,0.0,0.0,0.2,0.006493506493506494,0.23497267759562845,0.04870129870129871,0.0,0.09090909090909093,0.006644518272425249,0.09090909090909093,0.19094488188976375,0.6277056277056278,0.0,0.062
0.5,0.0,0.3333333333333333,1.0,0.5,0.5,0.5530179445350734,0.017229355540058246,0.34883720930232553,0.5696202531645571,0.9925373134328358,0.9605606258148632,0.09302325581395347,0.041693393200769716,0.0,0.2265624999999999,0.5,0.5,0.2,0.016233766233766232,0.3260473588342441,0.06565656565656566,0.0,0.09090909090909093,0.003322259136212625,0.0,1.0,0.0,0.0,0.01
0.5,0.0,0.3333333333333333,0.25,1.0,0.5,0.3980424143556284,0.008163432743979975,0.6046511627906976,0.5443037974683546,0.9477611940298508,0.7897653194263364,0.06046511627906976,0.05131494547787042,0.0,0.2578124999999999,0.0,0.0,0.2,0.006493506493506494,0.23497267759562845,0.04870129870129871,0.0,0.09090909090909093,0.006644518272425249,0.4545454545454545,0.06889763779527558,0.6139971139971141,0.0,0.391
0.5,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.043811789801862386,0.8953488372093023,0.6962025316455696,0.5970149253731343,0.4983702737940027,0.06046511627906976,0.15779345734445155,0.0,0.16406249999999992,0.0,0.0,0.2,0.016233766233766232,0.23497267759562845,0.056998556998557014,0.0,0.09090909090909093,0.0132890365448505,0.8181818181818182,0.04921259842519685,0.5505050505050506,1.0,0.6509999999999999
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.0053944291750420825,0.1976744186046512,0.8987341772151899,0.8955223880597014,0.9256844850065191,0.04651162790697674,0.05388069275176395,0.0,0.5078125,0.5,0.5,0.2,0.0,0.2167577413479053,0.04076479076479077,0.0,0.09090909090909093,0.003322259136212625,0.0,0.4311023622047244,0.8852813852813853,0.0,0.03
0.5,0.0,0.3333333333333333,0.625,0.0,0.5,0.21533442088091376,0.011527259301800902,0.4767441860465116,0.7848101265822786,0.7388059701492536,0.6792698826597132,0.05116279069767441,0.007055805003207175,0.2,0.2578124999999999,0.5,0.5,0.4,0.3636363636363637,0.3078324225865209,0.07792207792207792,0.0,0.0,0.009966777408637871,0.18181818181818185,0.07677165354330709,0.6002886002886004,0.0,0.33799999999999997
0.5,0.0,0.3333333333333333,0.625,0.5,1.0,0.8450244698205551,0.0383353160766296,0.2209302325581395,1.0,0.582089552238806,0.6016949152542372,0.03255813953488372,0.055163566388710686,0.0,0.40625,0.0,0.5,0.2,0.003246753246753247,0.23497267759562845,0.019480519480519484,0.1111111111111111,0.18181818181818185,0.12956810631229235,0.5454545454545454,0.10236220472440943,0.5425685425685427,1.0,0.61
0.5,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.043811789801862386,0.8953488372093023,0.6962025316455696,0.5970149253731343,0.4983702737940027,0.06046511627906976,0.15779345734445155,0.0,0.16406249999999992,0.0,0.0,0.2,0.016233766233766232,0.23497267759562845,0.056998556998557014,0.0,0.09090909090909093,0.0132890365448505,0.7272727272727273,0.05511811023622047,0.5461760461760463,1.0,0.603
0.5,0.0,0.3333333333333333,0.625,0.5,1.0,0.8450244698205551,0.0383353160766296,0.2209302325581395,1.0,0.582089552238806,0.6016949152542372,0.03255813953488372,0.055163566388710686,0.0,0.40625,0.0,0.5,0.2,0.003246753246753247,0.23497267759562845,0.019480519480519484,0.1111111111111111,0.18181818181818185,0.12956810631229235,0.2727272727272727,0.17519685039370078,0.5382395382395383,1.0,0.335
0.5,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.043811789801862386,0.8953488372093023,0.6962025316455696,0.5970149253731343,0.4983702737940027,0.06046511627906976,0.15779345734445155,0.0,0.16406249999999992,0.0,0.0,0.2,0.016233766233766232,0.23497267759562845,0.056998556998557014,0.0,0.09090909090909093,0.0132890365448505,1.0,0.0374015748031496,0.5519480519480521,1.0,0.715
0.5,0.0,0.3333333333333333,0.25,1.0,1.0,0.7373572593800986,0.033228042827255215,0.8720930232558141,0.5696202531645571,0.5298507462686567,0.7033898305084747,0.055813953488372085,0.3438101347017318,0.0,0.5312499999999999,0.0,0.0,0.0,0.016233766233766232,0.5264116575591986,0.016955266955266956,0.5555555555555556,0.8181818181818182,0.5481727574750831,0.09090909090909093,0.3307086614173229,0.5151515151515152,1.0,0.136
0.5,0.0,0.3333333333333333,1.0,1.0,0.5,0.6492659053833608,0.01850104606801495,0.7325581395348838,0.6835443037974683,0.9626865671641791,0.8934159061277706,0.07441860465116278,0.03463758819756254,0.0,0.46875,0.0,0.0,0.2,0.016233766233766232,0.23497267759562845,0.04834054834054834,0.0,0.09090909090909093,0.006644518272425249,0.4545454545454545,0.13582677165354332,0.7193362193362195,0.0,0.315
0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.6166394779771625,0.03304344258932602,0.5581395348837209,0.5443037974683546,0.5746268656716418,0.7689048239895698,0.05116279069767441,0.2039769082745349,0.4,0.4375,0.0,0.0,0.2,0.2077922077922078,0.2167577413479053,0.0021645021645021667,0.0,0.09090909090909093,0.28903654485049834,0.5454545454545454,0.06692913385826772,0.5526695526695528,1.0,0.708
0.5,0.0,0.3333333333333333,0.625,1.0,0.5,0.5676998368678635,0.015957665012101618,0.33720930232558144,0.5569620253164558,1.0,0.8230117340286831,0.0883720930232558,0.028223220012828724,0.0,0.3749999999999999,0.0,0.5,0.2,0.1590909090909091,0.2167577413479053,0.030663780663780667,0.0,0.09090909090909093,0.006644518272425249,0.09090909090909093,0.3799212598425196,0.645021645021645,0.0,0.05
0.5,0.0,0.3333333333333333,0.625,0.0,0.5,0.21533442088091376,0.011527259301800902,0.4767441860465116,0.7848101265822786,0.7388059701492536,0.6792698826597132,0.05116279069767441,0.007055805003207175,0.2,0.2578124999999999,0.5,0.5,0.4,0.3636363636363637,0.3078324225865209,0.07792207792207792,0.0,0.0,0.009966777408637871,0.3636363636363637,0.043307086614173235,0.6024531024531025,0.0,0.494
0.5,0.0,0.3333333333333333,1.0,0.5,0.0,0.3605220228385,0.0045124502604914594,0.8604651162790699,0.10126582278481007,1.0,0.7320730117340286,0.33953488372093016,0.0006414368184733809,0.0,0.703125,0.0,0.0,0.0,0.5227272727272727,1.0,0.9116161616161615,0.0,0.09090909090909093,0.03654485049833887,0.3636363636363637,0.08464566929133857,0.6284271284271286,1.0,0.449
0.5,0.0,0.3333333333333333,0.0,0.5,1.0,0.5628058727569335,0.02695163473766255,0.0,0.962025316455696,0.582089552238806,0.6861147327249023,0.01395348837209302,0.4156510583707504,0.0,0.0,0.5,1.0,0.6000000000000001,0.0,0.4717668488160292,0.032106782106782104,0.4444444444444444,0.0,0.4385382059800665,0.6363636363636364,0.06692913385826772,0.5418470418470419,1.0,0.7070000000000001
0.5,0.0,0.3333333333333333,0.625,0.0,0.5,0.21533442088091376,0.011527259301800902,0.4767441860465116,0.7848101265822786,0.7388059701492536,0.6792698826597132,0.05116279069767441,0.007055805003207175,0.2,0.2578124999999999,0.5,0.5,0.4,0.3636363636363637,0.3078324225865209,0.07792207792207792,0.0,0.0,0.009966777408637871,0.9090909090909092,0.009842519685039372,0.6017316017316018,0.0,0.792
0.5,0.0,0.3333333333333333,0.25,1.0,0.5,0.3980424143556284,0.008163432743979975,0.6046511627906976,0.5443037974683546,0.9477611940298508,0.7897653194263364,0.06046511627906976,0.05131494547787042,0.0,0.2578124999999999,0.0,0.0,0.2,0.006493506493506494,0.23497267759562845,0.04870129870129871,0.0,0.09090909090909093,0.006644518272425249,0.3636363636363637,0.08464566929133857,0.6183261183261184,0.0,0.305
0.5,0.0,0.3333333333333333,0.25,1.0,1.0,0.7373572593800986,0.033228042827255215,0.8720930232558141,0.5696202531645571,0.5298507462686567,0.7033898305084747,0.055813953488372085,0.3438101347017318,0.0,0.5312499999999999,0.0,0.0,0.0,0.016233766233766232,0.5264116575591986,0.016955266955266956,0.5555555555555556,0.8181818181818182,0.5481727574750831,0.3636363636363637,0.15748031496062992,0.5367965367965369,1.0,0.516
0.5,0.0,0.3333333333333333,1.0,0.0,1.0,0.6867862969004892,0.03589449070845468,0.686046511627907,0.6962025316455696,0.5223880597014925,0.4719687092568449,0.027906976744186043,0.0012828736369467615,0.6000000000000001,0.8828124999999999,0.0,0.0,0.0,0.19805194805194806,0.19854280510018213,0.023809523809523808,0.0,0.18181818181818185,0.006644518272425249,0.7272727272727273,0.14566929133858267,0.5274170274170276,1.0,0.654
0.5,0.0,0.3333333333333333,0.625,1.0,1.0,0.934747145187602,0.04034540755630305,0.5,0.7215189873417721,0.6194029850746269,0.4612125162972621,0.04651162790697674,0.06927517639512508,0.0,0.453125,0.0,0.0,0.2,0.00974025974025974,0.23497267759562845,0.04148629148629149,0.0,0.2727272727272727,0.04651162790697674,1.0,0.05511811023622047,0.5519480519480521,1.0,0.768
