NA_atom_unit,NB_atom_unit,NC_atom_unit,Valence_Con_A,Valence_Con_B,Valence_Con_C,XA,XB,XC,a_Å_uint,c_Å_unit,ABS_IpCOHP_AC_eV,ABS_IpCOHP_BC_eV,Ave_IpCOHP_eV,HSE_Band_Gap_eV,LVB_window,LCB_Window,B_Gpa,Average_mh,Anisotropy_mh,VB_Extrema_0_1eV,1_00E+18,1E18_Pockets,1E19_Pockets,1E20_Pockets,VB_dos_at_0_1_states_atom,Average_me,Anisotropy_me,CB_Extrema_0_1eV,#NAME?,CB_dos_at_0_1_states_atom,K_min,Temperature,Kpa,N_optimal,ZT
0.5,0,0.333333333,0.625,0,1,0.642857143,1,0,0.629690049,0.030787217,0.315789474,0.318181818,0.277292576,0.430232558,0.848101266,0.537313433,0.651890482,0.03255814,0.008338679,0.4,0.609375,0,0,0,0.308441558,0.198542805,0.006132756,0.333333333,0.454545455,1,0.407407407,0.181818182,0.169291339,-0.55,0.33
0.5,0,0.333333333,0.625,1,0.5,0.642857143,0,0.934782609,0.567699837,0.015957665,0.298245614,0.363636364,0.294759825,0.337209302,0.556962025,1,0.823011734,0.088372093,0.02822322,0,0.375,0,0.5,0.2,0.159090909,0.216757741,0.030663781,0,0.090909091,0.006644518,0.407407407,0.181818182,0.281496063,0.94,0.118
0.5,0,0.333333333,0.625,1,1,0.642857143,0,0,0.934747145,0.040345408,0.210526316,0.068181818,0.091703057,0.5,0.721518987,0.619402985,0.461212516,0.046511628,0.069275176,0,0.453125,0,0,0.2,0.00974026,0.234972678,0.041486291,0,0.272727273,0.046511628,0.148148148,0.181818182,0.230314961,-0.42,0.152
0.5,0,0.333333333,0.625,0.5,0.5,0.642857143,0.1875,0.934782609,0.468189233,0.014193707,0.315789474,0.545454545,0.386462882,0.034883721,0.911392405,0.947761194,0.903846154,0.274418605,0.301475305,0,0.7578125,0.5,0.5,0.2,0.064935065,0.489981785,1,0,0.090909091,0.003322259,0.592592593,0.181818182,0.255905512,1.06,0.112
0.5,0,0.333333333,0.625,0.5,1,0.642857143,0.1875,0,0.84502447,0.038335316,0.228070175,0.25,0.18558952,0.220930233,1,0.582089552,0.601694915,0.03255814,0.055163566,0,0.40625,0,0.5,0.2,0.003246753,0.234972678,0.019480519,0.111111111,0.181818182,0.129568106,0.259259259,0.181818182,0.224409449,-0.48,0.213
0.5,0,0.333333333,1,0,0.5,0,1,0.934782609,0.32137031,0.012532305,0.140350877,0.727272727,0.364628821,0.604651163,0.455696203,0.820895522,0.518904824,0.130232558,0.000641437,0.6,0.8671875,0,0,0,0.600649351,0.234972678,0.043650794,0,0.090909091,0.003322259,0.555555556,0.181818182,0.05511811,0.35,0.237
0.5,0,0.333333333,1,0,1,0,1,0,0.686786297,0.035894491,0.035087719,0.363636364,0.122270742,0.686046512,0.696202532,0.52238806,0.471968709,0.027906977,0.001282874,0.6,0.8828125,0,0,0,0.198051948,0.198542805,0.023809524,0,0.181818182,0.006644518,0.259259259,0.181818182,0.383858268,-0.86,0.173
0.5,0,0.333333333,1,1,0.5,0,0,0.934782609,0.649265905,0.018501046,0.105263158,0.409090909,0.189956332,0.73255814,0.683544304,0.962686567,0.893415906,0.074418605,0.034637588,0,0.46875,0,0,0.2,0.016233766,0.234972678,0.048340548,0,0.090909091,0.006644518,0.296296296,0.181818182,0.25,2.06,0.113
0.5,0,0.333333333,1,1,1,0,0,0,1,0.04381179,0.035087719,0.113636364,0,0.895348837,0.696202532,0.597014925,0.498370274,0.060465116,0.157793457,0,0.1640625,0,0,0.2,0.016233766,0.234972678,0.056998557,0,0.090909091,0.013289037,0.074074074,0.181818182,0.173228346,-0.65,0.128
0.5,0,0.333333333,1,0.5,0,0,0.1875,1,0.360522023,0.00451245,0.105263158,0.840909091,0.395196507,0.860465116,0.101265823,1,0.732073012,0.339534884,0.000641437,0,0.703125,0,0,0,0.522727273,1,0.911616162,0,0.090909091,0.03654485,0.555555556,0.181818182,0.137795276,0.77,0.207
0.5,0,0.333333333,1,0.5,0.5,0,0.1875,0.934782609,0.553017945,0.017229356,0.105263158,0.590909091,0.270742358,0.348837209,0.569620253,0.992537313,0.960560626,0.093023256,0.041693393,0,0.2265625,0.5,0.5,0.2,0.016233766,0.326047359,0.065656566,0,0.090909091,0.003322259,0.407407407,0.181818182,0.50984252,2.54,0.071
0.5,0,0.333333333,1,0.5,1,0,0.1875,0,0.910277325,0.041206875,0,0.272727273,0.06768559,0.5,0.708860759,0.634328358,0.551173403,0.074418605,0.076972418,0,0.4765625,0,0,0.2,0.006493506,0.362477231,0.021284271,0,0.090909091,0.009966777,0.185185185,0.181818182,0.18503937,-1.42,0.165
1,0,0.666666667,0.25,0,0.5,1,1,0.934782609,0.092985318,0.846638225,0.736842105,0.863636364,0.799126638,0.593023256,0.291139241,0.328358209,0.019230769,0.027906977,0.084028223,0.8,0.984375,0,0,0,0.230519481,0.85428051,0.246031746,0.333333333,0.545454545,0.149501661,0.962962963,0.181818182,0.169291339,0.37,0.14
1,0,0.666666667,0.25,1,1,1,0,0,0.71451876,0.95799319,0.438596491,0.090909091,0.251091703,0.802325581,0.012658228,0,0.670469361,0.08372093,0.513149455,0.2,0.4296875,0,0,0,0.025974026,0.162112933,0.016233766,1,1,0.950166113,0.37037037,0.181818182,0.202755906,-0.71,0.212
1,0,0.666666667,0.25,0.5,1,1,0.1875,0,0.655791191,0.94464044,0.473684211,0.318181818,0.366812227,0.38372093,0.227848101,0.059701493,0.776075619,0.046511628,0.281590763,0.2,0.3359375,0,0.5,0.4,0.00974026,0.653916211,0.071067821,0.777777778,0.727272727,0.431893688,0.518518519,0.181818182,0.244094488,-1.49,0.124
1,0,0.666666667,0.625,0,0.5,0.642857143,1,0.934782609,0.283849918,0.892131928,0.403508772,0.659090909,0.493449782,0.511627907,0.544303797,0.380597015,0.7226206,0.018604651,0.005772931,0.4,1,0,0,0,0.327922078,0.362477231,0.032828283,0.555555556,0.181818182,0.142857143,0.740740741,0.181818182,0.053149606,0.16,0.212
1,0,0.666666667,0.625,0,1,0.642857143,1,0,0.694942904,0.962936374,0.298245614,0.272727273,0.242358079,0.395348837,0.392405063,0.134328358,0.742829205,0.009302326,0.032713278,0.6,0.7578125,0,0,0.4,0.295454545,0.071038251,0.027777778,0.222222222,0.181818182,0.352159468,0.481481481,0.181818182,0.183070866,-1.05,0.222
1,0,0.666666667,0.625,1,0.5,0.642857143,0,0.934782609,0.580750408,0.904110432,0.280701754,0.363636364,0.279475983,0.290697674,0.329113924,0.604477612,0.808018253,0.158139535,0.035279025,0.8,0.8203125,0,0.5,0.6,0.25,0.12568306,0.01984127,0,0.090909091,0.003322259,0.518518519,0.181818182,0.31496063,2.94,0.085
1,0,0.666666667,0.625,1,1,0.642857143,0,0,0.95269168,0.991016122,0.210526316,0.068181818,0.082969432,0.441860465,0.341772152,0.111940299,0,0.051162791,0.071199487,0,0.4375,0,0,0.2,0.00974026,0.180327869,0.014430014,0.333333333,0.454545455,0.053156146,0.222222222,0.181818182,0.271653543,-2.21,0.098
1,0,0.666666667,0.625,0.5,0.5,0.642857143,0.1875,0.934782609,0.492659054,0.902531074,0.298245614,0.545454545,0.373362445,0.174418605,0.405063291,0.529850746,0.840938722,0.153488372,0.041693393,0.8,0.7265625,1,1,1,0.230519481,0.071038251,0.075396825,0,0.090909091,0.003322259,0.666666667,0.181818182,0.275590551,3.88,0.084
1,0,0.666666667,0.625,0.5,1,0.642857143,0.1875,0,0.879282219,0.983857735,0.210526316,0.227272727,0.170305677,0.290697674,0.443037975,0.097014925,0.590612777,0.023255814,0.025657473,0,0.5703125,0,0.5,0.2,0.003246753,0.162112933,0.009379509,0.444444444,0.545454545,0.348837209,0.333333333,0.181818182,0.261811024,-0.47,0.155
1,0,0.666666667,1,0,1,0,1,0,0.768352365,0.983180867,0.052631579,0.272727273,0.100436681,0.61627907,0.101265823,0.156716418,0.806388527,0.041860465,0.002565747,0.6,0.453125,0,0,0,0.386363636,0.216757741,0.014790765,0.222222222,0.545454545,0.239202658,0.259259259,0.181818182,0.161417323,-1.01,0.171
1,0,0.666666667,1,1,0.5,0,0,0.934782609,0.676998369,0.916745293,0.105263158,0.386363636,0.179039301,0.76744186,0.164556962,0.671641791,0.834745763,0.097674419,0.085311097,0,0.4140625,0,0,0.2,0.00974026,0.216757741,0.018037518,0,0.181818182,0.003322259,0.333333333,0.181818182,0.318897638,3.92,0.122
1,0,0.666666667,1,0.5,0.5,0,0.1875,0.934782609,0.600326264,0.913422488,0.087719298,0.545454545,0.251091703,0.476744186,0.113924051,0.664179104,0.954041721,0.041860465,0.037203335,0,0.3125,0.5,0.5,0.4,0.006493506,0.162112933,0.009379509,0,0.090909091,0.003322259,0.444444444,0.181818182,0.198818898,5.11,0.112
1,0,0.666666667,1,0.5,1,0,0.1875,0,0.957585644,1,0.01754386,0.25,0.058951965,0.61627907,0.139240506,0.201492537,0.586049544,0.069767442,0,0,0.65625,0,0,0.2,0.006493506,0.41712204,0.042207792,0,0.454545455,0.079734219,0.148148148,0.181818182,0.19488189,-1.47,0.114
0,0,0,0.25,0,0.5,1,1,0.934782609,0.026101142,0.451470649,0.842105263,0.909090909,0.886462882,0.837209302,0.063291139,0.574626866,0.956323338,0.265116279,0.104554201,0.6,0.609375,0,0,0,0.292207792,0.307832423,0.080808081,0,0.090909091,0.013289037,1,0.272727273,0.149606299,0.44,0.267
0,0,0,0.25,0,1,1,1,0,0.438825449,0.497313041,0.649122807,0.454545455,0.545851528,0.674418605,0.202531646,0.335820896,0.873533246,0.060465116,0.021167415,1,0.7578125,0,0,0,0.227272727,0.052823315,0.006132756,0.111111111,0,0.053156146,0.62962963,0.272727273,0.222440945,-2.95,0.188
0,0,0,0.25,1,0.5,1,0,0.934782609,0.443719413,0.471120318,0.561403509,0.409090909,0.480349345,0.813953488,0.012658228,0.701492537,0.453715776,0.069767442,0.024374599,0,0.5390625,0,0,0.2,0.006493506,0.253187614,0.028499278,0,0.090909091,0.003322259,0.444444444,0.272727273,0.177165354,1.66,0.174
0,0,0,0.25,1,1,1,0,0,0.781402936,0.534315133,0.456140351,0.090909091,0.257641921,1,0.139240506,0.149253731,0.485658409,0.069767442,0.215522771,0,0.4375,0,0,0,0.00974026,0.344262295,0.089466089,0.444444444,0.727272727,0.15282392,0.185185185,0.272727273,0.187007874,-1.42,0.304
0,0,0,0.25,0.5,0.5,1,0.1875,0.934782609,0.326264274,0.465705378,0.596491228,0.636363636,0.602620087,0.441860465,0.53164557,0.694029851,0.825619296,0.018604651,0.133418858,0,0.453125,0.5,0.5,0.6,0,0.071038251,0.051587302,0,0.090909091,0,0.666666667,0.272727273,0.192913386,1.55,0.141
0,0,0,0.25,0.5,1,1,0.1875,0,0.685154976,0.522500718,0.456140351,0.295454545,0.355895197,0.511627907,0.430379747,0.21641791,0.707953064,0.03255814,0.133418858,0,0.546875,0,0,0.2,0,0.107468124,0.006132756,0.555555556,0.545454545,0.083056478,0.37037037,0.272727273,0.230314961,-4.92,0.21
0,0,0,0,1,1,0.785714286,0,0,0.704730832,0.53300242,0.684210526,0.022727273,0.362445415,0.906976744,0.189873418,0.067164179,0.619295958,0.093023256,0.355355997,0,0.5546875,0,0,0,0.12987013,0.180327869,0,0.555555556,0.727272727,0.637873754,0.222222222,0.272727273,0.141732283,-0.47,0.486
0,0,0,0,0.5,1,0.785714286,0.1875,0,0.616639478,0.520654716,0.701754386,0.227272727,0.478165939,0.325581395,0.329113924,0.179104478,0.686440678,0.027906977,0.099422707,0,0.0859375,0.5,0.5,0.2,0,0.071038251,0.015151515,0.555555556,0.090909091,0.099667774,0.444444444,0.272727273,0.173228346,-1.75,0.272
0,0,0,0.625,0,0.5,0.642857143,1,0.934782609,0.11908646,0.465356689,0.438596491,0.840909091,0.604803493,0.604651163,0.063291139,0.611940299,0.854628422,0.023255814,0.004490058,0.6,0.8671875,0,0,0,0.386363636,0.27140255,0.068903319,0,0.090909091,0.003322259,0.851851852,0.272727273,0.114173228,0.45,0.305
0,0,0,0.625,0,1,0.642857143,1,0,0.535073409,0.511957993,0.333333333,0.386363636,0.318777293,0.593023256,0.253164557,0.186567164,0.394067797,0.046511628,0.023733162,0.6,0.5546875,0,0,0,0.107142857,0.198542805,0.037878788,0.333333333,0.090909091,0.093023256,0.518518519,0.272727273,0.183070866,-0.54,0.391
0,0,0,0.625,1,0.5,0.642857143,0,0.934782609,0.54812398,0.482483489,0.368421053,0.386363636,0.338427948,0.686046512,0,0.73880597,0.322359844,0.055813953,0.01603592,0,0.546875,0,0.5,0.2,0.006493506,0.198542805,0.02020202,0,0.090909091,0.003322259,0.37037037,0.272727273,0.228346457,1.01,0.183
0,0,0,0.625,1,1,0.642857143,0,0,0.908646003,0.544345079,0.280701754,0.068181818,0.128820961,0.837209302,0.075949367,0.231343284,0.495762712,0.041860465,0.066709429,0,0.3125,0,0,0,0.048701299,0.216757741,0.039321789,0,0.454545455,0.006644518,0.111111111,0.272727273,0.171259843,-0.57,0.219
0,0,0,0.625,0.5,0.5,0.642857143,0.1875,0.934782609,0.425774878,0.479550396,0.350877193,0.568181818,0.427947598,0.360465116,0.443037975,0.708955224,0.596805737,0.093023256,0.016677357,0,0.703125,0.5,0.5,0.4,0.012987013,0.289617486,0.221861472,0,0.090909091,0,0.555555556,0.272727273,0.18503937,1.26,0.151
0,0,0,0.625,0.5,1,0.642857143,0.1875,0,0.792822186,0.535689379,0.263157895,0.25,0.209606987,0.465116279,0.481012658,0.23880597,0.370273794,0.013953488,0.001282874,0,0.34375,0,0.5,0.2,0,0.107468124,0.00974026,0,0.090909091,0.009966777,0.296296296,0.272727273,0.188976378,-1.34,0.253
0,0,0,1,0,0.5,0,1,0.934782609,0.182707993,0.471017763,0.122807018,0.863636364,0.412663755,0.848837209,0.151898734,0.649253731,0.967731421,0.176744186,0.050032072,0.4,0.625,0,0,0,0.457792208,0.289617486,0.094516595,0,0.090909091,0,0.666666667,0.272727273,0.122047244,0.99,0.253
0,0,0,1,0,1,0,1,0,0.569331158,0.522808385,0,0.431818182,0.141921397,0.906976744,0.151898734,0.208955224,0.693937419,0.023255814,0.022450289,0.6,0.609375,0,0,0,0.275974026,0.180327869,0.058441558,0,0.090909091,0.003322259,0.37037037,0.272727273,0.173228346,-0.89,0.318
0,0,0,1,1,0.5,0,0,0.934782609,0.598694943,0.486011404,0.140350877,0.431818182,0.218340611,0.848837209,0.265822785,0.776119403,0.707953064,0.069767442,0.024374599,0,0.5703125,0,0,0.2,0.00974026,0.216757741,0.043290043,0,0.090909091,0.003322259,0.333333333,0.272727273,0.251968504,2.29,0.15
0,0,0,1,1,1,0,0,0,0.942903752,0.551708578,0.052631579,0.113636364,0.019650655,1,0.202531646,0.253731343,0.544002608,0.069767442,0.118024375,0,0.3984375,0,0,0.2,0.00974026,0.216757741,0.046536797,0,0.363636364,0.006644518,0.037037037,0.272727273,0.173228346,-0.68,0.205
0,0,0,1,0.5,1,0,0.1875,0,0.836867863,0.542622144,0,0.295454545,0.074235808,0.61627907,0.455696203,0.291044776,0.487614081,0.046511628,0.047466325,0,0.4921875,0,0,0.2,0.003246753,0.198542805,0.028499278,0,0.090909091,0.003322259,0.185185185,0.272727273,0.161417323,-1.19,0.232
0,1,1,0.25,0,0.5,1,1,0.934782609,0,0.125569184,0.947368421,1,1,0.639534884,0.164556962,0.701492537,0.794002608,0.255813953,0.00192431,0.6,0.5,0,0,0,0.938311688,0.411657559,0.058152958,0.111111111,0.181818182,0.009966777,0.851851852,0.272727273,0.153543307,0.65,0.306
0,1,1,0.25,0,1,1,1,0,0.417618271,0.151987529,0.684210526,0.5,0.589519651,0.686046512,0.493670886,0.455223881,0.879400261,0.037209302,0.003207184,1,0.59375,0,0,0,0.224025974,0.475409836,0.001803752,0.555555556,0.363636364,0.504983389,0.481481481,0.272727273,0.206692913,-0.37,0.25
0,1,1,0.25,1,0.5,1,0,0.934782609,0.477977162,0.139578291,0.614035088,0.477272727,0.541484716,0.674418605,0.113924051,0.731343284,0.306714472,0.093023256,0.021167415,0,0.7734375,0,0,0.2,0.016233766,0.304189435,0.030880231,0,0.181818182,0.006644518,0.296296296,0.272727273,0.188976378,2.18,0.206
0,1,1,0.25,1,1,1,0,0,0.814029364,0.176990606,0.438596491,0.136363636,0.266375546,0.837209302,0.417721519,0.268656716,0.360495437,0.102325581,0.154586273,0.2,0.7265625,0,0,0,0.035714286,0.360655738,0.041378066,0.111111111,0.818181818,0.096345515,0.037037037,0.272727273,0.151574803,-2.38,0.267
0,1,1,0.25,0.5,0.5,1,0.1875,0.934782609,0.340946166,0.136275998,0.736842105,0.727272727,0.737991266,0.139534884,0.607594937,0.686567164,0.482073012,0,0.455420141,0,0.71875,0.5,0.5,0.4,0.00974026,0,0.174025974,0,0.090909091,0.003322259,0.481481481,0.272727273,0.181102362,1.89,0.169
0,1,1,0.25,0.5,1,1,0.1875,0,0.696574225,0.169996308,0.543859649,0.340909091,0.436681223,0.337209302,0.620253165,0.276119403,0.511408083,0.051162791,0.075689545,0,0.1328125,0,0.5,0.4,0.003246753,0.424408015,0.025901876,0.666666667,0.636363636,0.338870432,0.222222222,0.272727273,0.18503937,-2.58,0.234
0,1,1,0,0,1,0.785714286,1,0,0.383360522,0.150777372,1,0.454545455,0.772925764,0.38372093,0.569620253,0.485074627,0.704693611,0.08372093,0.003848621,0.6,0.7890625,0,0,0,1,0.136612022,0.001911977,0.444444444,0.454545455,0.408637874,0.444444444,0.272727273,0.177165354,0.56,0.334
0,1,1,0,1,1,0.785714286,0,0,0.763458401,0.177975141,0.614035088,0.113636364,0.364628821,0.802325581,0.367088608,0.231343284,0.563233377,0.102325581,0.145606158,0.4,0.4140625,0,0,0,0.029220779,0.411657559,0.048917749,0.222222222,0.636363636,0.093023256,0.074074074,0.272727273,0.124015748,-1.23,0.376
0,1,1,0,0.5,1,0.785714286,0.1875,0,0.655791191,0.169442507,0.771929825,0.318181818,0.565502183,0.23255814,0.53164557,0.253731343,0.671773142,0.046511628,0.07055805,0,0.21875,0,0.5,0.4,0,0.255009107,0.109415584,0.888888889,0.636363636,0.428571429,0.222222222,0.272727273,0.159448819,-0.59,0.329
0,1,1,0.625,0,1,0.642857143,1,0,0.469820555,0.158756205,0.350877193,0.454545455,0.362445415,0.558139535,0.53164557,0.388059701,0.597457627,0.051162791,0.003848621,0.8,0.921875,0,0,0,0.470779221,0.35154827,0.04011544,0.333333333,0.545454545,0.657807309,0.37037037,0.272727273,0.159448819,-0.37,0.276
0,1,1,0.625,1,0.5,0.642857143,0,0.934782609,0.535073409,0.142819051,0.421052632,0.431818182,0.395196507,0.534883721,0.025316456,0.813432836,0.559322034,0.069767442,0.003848621,0,0.4140625,0,0.5,0.2,0.016233766,0.25136612,0.017171717,0,0.090909091,0.003322259,0.296296296,0.272727273,0.234251969,1.65,0.149
0,1,1,0.625,1,1,0.642857143,0,0,0.884176183,0.180621077,0.298245614,0.113636364,0.163755459,0.686046512,0.291139241,0.395522388,0.558670143,0.069767442,0.050032072,0,0.3203125,0,0,0,0.012987013,0.31147541,0.029004329,0,0.272727273,0.013289037,0,0.272727273,0.145669291,-1.1,0.213
0,1,1,0.625,0.5,0.5,0.642857143,0.1875,0.934782609,0.396411093,0.140255159,0.456140351,0.659090909,0.526200873,0.034883721,0.53164557,0.746268657,0.722946545,0.144186047,0.032071841,0,0.875,0.5,0.5,0.4,0.035714286,0.043715847,0.010137085,0,0.090909091,0.009966777,0.444444444,0.272727273,0.169291339,1.77,0.151
0,1,1,0.625,0.5,1,0.642857143,0.1875,0,0.76182708,0.174488247,0.315789474,0.318181818,0.27510917,0.186046512,0.64556962,0.402985075,0.576923077,0.037209302,0.023091725,0,0.265625,0.5,0.5,0.4,0,0.249544627,0.001875902,0.111111111,0.090909091,0.026578073,0.185185185,0.272727273,0.159448819,-2.61,0.239
0,1,1,1,1,0.5,0,0,0.934782609,0.566068515,0.143947163,0.192982456,0.477272727,0.270742358,0.639534884,0.379746835,0.843283582,0.454367666,0.079069767,0.005772931,0,0.7265625,0,0,0.2,0.016233766,0.278688525,0.021067821,0,0.090909091,0.006644518,0.259259259,0.272727273,0.244094488,2.4,0.154
0,1,1,1,1,1,0,0,0,0.908646003,0.18302088,0.087719298,0.136363636,0.045851528,0.790697674,0.417721519,0.395522388,0.343546284,0.08372093,0.07055805,0,0.3984375,0,0,0.2,0.022727273,0.344262295,0.041125541,0,0.272727273,0.016611296,0,0.272727273,0.145669291,-1.39,0.199
0,1,1,1,0.5,0.5,0,0.1875,0.934782609,0.432300163,0.141567871,0.192982456,0.704545455,0.377729258,0.139534884,0.455696203,0.820895522,0.362777053,0.009302326,0.239255933,0,0.9296875,0,0.5,0.2,0.016233766,0.025500911,0.091666667,0,0.090909091,0.003322259,0.407407407,0.272727273,0.167322835,2.19,0.167
0,1,1,1,0.5,1,0,0.1875,0,0.7862969,0.176600894,0.070175439,0.340909091,0.144104803,0.290697674,0.64556962,0.410447761,0.374511082,0.046511628,0.029506094,0,0.2890625,0,0.5,0.2,0.003246753,0.247723133,0.00501443,0,0.090909091,0.009966777,0.148148148,0.272727273,0.149606299,-3.09,0.231
0.5,0,0.333333333,0.25,0,0.5,1,1,0.934782609,0.066884176,0,0.771929825,0.886363636,0.823144105,0.651162791,0.594936709,0.813432836,1,1,1,0.4,0.5234375,0,0,0,0.63961039,0.344262295,0.098845599,0,0.272727273,0.026578073,0.962962963,0.272727273,0.133858268,0.72,0.423
0.5,0,0.333333333,0.25,1,0.5,1,0,0.934782609,0.398042414,0.008163433,0.543859649,0.431818182,0.471615721,0.604651163,0.544303797,0.947761194,0.789765319,0.060465116,0.051314945,0,0.2578125,0,0,0.2,0.006493506,0.234972678,0.048701299,0,0.090909091,0.006644518,0.555555556,0.272727273,0.106299213,0.7,0.21
0.5,0,0.333333333,0.25,1,1,1,0,0,0.737357259,0.033228043,0.438596491,0.090909091,0.246724891,0.872093023,0.569620253,0.529850746,0.703389831,0.055813953,0.343810135,0,0.53125,0,0,0,0.016233766,0.526411658,0.016955267,0.555555556,0.818181818,0.548172757,0.259259259,0.272727273,0.192913386,-0.53,0.404
0.5,0,0.333333333,0.25,0.5,0.5,1,0.1875,0.934782609,0.303425775,0.005394429,0.561403509,0.636363636,0.591703057,0.197674419,0.898734177,0.895522388,0.925684485,0.046511628,0.053880693,0,0.5078125,0.5,0.5,0.2,0,0.216757741,0.040764791,0,0.090909091,0.003322259,0.777777778,0.272727273,0.167322835,1.51,0.153
0.5,0,0.333333333,0.25,0.5,1,1,0.1875,0,0.668841762,0.028346392,0.456140351,0.318181818,0.35371179,0.337209302,0.82278481,0.589552239,0.575293351,0.037209302,0.231558691,0,0.265625,0,0.5,0.2,0.003246753,0.398907104,0.002525253,0.333333333,0.363636364,0.162790698,0.407407407,0.272727273,0.232283465,-0.63,0.261
0.5,0,0.333333333,0,1,1,0.785714286,0,0,0.616639478,0.033043443,0.684210526,0,0.355895197,0.558139535,0.544303797,0.574626866,0.768904824,0.051162791,0.203976908,0.4,0.4375,0,0,0.2,0.207792208,0.216757741,0.002164502,0,0.090909091,0.289036545,0.296296296,0.272727273,0.12007874,-0.31,0.408
0.5,0,0.333333333,0,0.5,1,0.785714286,0.1875,0,0.562805873,0.026951635,0.701754386,0.227272727,0.467248908,0,0.962025316,0.582089552,0.686114733,0.013953488,0.415651058,0,0,0.5,1,0.6,0,0.471766849,0.032106782,0.444444444,0,0.438538206,0.444444444,0.272727273,0.137795276,-0.44,0.422
0.5,0,0.333333333,0.625,0,0.5,0.642857143,1,0.934782609,0.215334421,0.011527259,0.421052632,0.75,0.548034934,0.476744186,0.784810127,0.73880597,0.679269883,0.051162791,0.007055805,0.2,0.2578125,0.5,0.5,0.4,0.363636364,0.307832423,0.077922078,0,0,0.009966777,0.666666667,0.272727273,0.057086614,0.37,0.423
0.5,0,0.333333333,0.625,0,1,0.642857143,1,0,0.629690049,0.030787217,0.315789474,0.318181818,0.277292576,0.430232558,0.848101266,0.537313433,0.651890482,0.03255814,0.008338679,0.4,0.609375,0,0,0,0.308441558,0.198542805,0.006132756,0.333333333,0.454545455,1,0.407407407,0.272727273,0.131889764,-0.44,0.468
0.5,0,0.333333333,0.625,1,0.5,0.642857143,0,0.934782609,0.567699837,0.015957665,0.298245614,0.363636364,0.294759825,0.337209302,0.556962025,1,0.823011734,0.088372093,0.02822322,0,0.375,0,0.5,0.2,0.159090909,0.216757741,0.030663781,0,0.090909091,0.006644518,0.407407407,0.272727273,0.220472441,0.81,0.211
0.5,0,0.333333333,0.625,1,1,0.642857143,0,0,0.934747145,0.040345408,0.210526316,0.068181818,0.091703057,0.5,0.721518987,0.619402985,0.461212516,0.046511628,0.069275176,0,0.453125,0,0,0.2,0.00974026,0.234972678,0.041486291,0,0.272727273,0.046511628,0.148148148,0.272727273,0.179133858,-0.47,0.258
0.5,0,0.333333333,0.625,0.5,0.5,0.642857143,0.1875,0.934782609,0.468189233,0.014193707,0.315789474,0.545454545,0.386462882,0.034883721,0.911392405,0.947761194,0.903846154,0.274418605,0.301475305,0,0.7578125,0.5,0.5,0.2,0.064935065,0.489981785,1,0,0.090909091,0.003322259,0.592592593,0.272727273,0.200787402,0.88,0.197
0.5,0,0.333333333,0.625,0.5,1,0.642857143,0.1875,0,0.84502447,0.038335316,0.228070175,0.25,0.18558952,0.220930233,1,0.582089552,0.601694915,0.03255814,0.055163566,0,0.40625,0,0.5,0.2,0.003246753,0.234972678,0.019480519,0.111111111,0.181818182,0.129568106,0.259259259,0.272727273,0.17519685,-0.49,0.335
0.5,0,0.333333333,1,0,0.5,0,1,0.934782609,0.32137031,0.012532305,0.140350877,0.727272727,0.364628821,0.604651163,0.455696203,0.820895522,0.518904824,0.130232558,0.000641437,0.6,0.8671875,0,0,0,0.600649351,0.234972678,0.043650794,0,0.090909091,0.003322259,0.555555556,0.272727273,0.039370079,0.36,0.325
0.5,0,0.333333333,1,0,1,0,1,0,0.686786297,0.035894491,0.035087719,0.363636364,0.122270742,0.686046512,0.696202532,0.52238806,0.471968709,0.027906977,0.001282874,0.6,0.8828125,0,0,0,0.198051948,0.198542805,0.023809524,0,0.181818182,0.006644518,0.259259259,0.272727273,0.309055118,-0.85,0.278
0.5,0,0.333333333,1,1,0.5,0,0,0.934782609,0.649265905,0.018501046,0.105263158,0.409090909,0.189956332,0.73255814,0.683544304,0.962686567,0.893415906,0.074418605,0.034637588,0,0.46875,0,0,0.2,0.016233766,0.234972678,0.048340548,0,0.090909091,0.006644518,0.296296296,0.272727273,0.196850394,2.1,0.181
0.5,0,0.333333333,1,1,1,0,0,0,1,0.04381179,0.035087719,0.113636364,0,0.895348837,0.696202532,0.597014925,0.498370274,0.060465116,0.157793457,0,0.1640625,0,0,0.2,0.016233766,0.234972678,0.056998557,0,0.090909091,0.013289037,0.074074074,0.272727273,0.133858268,-0.67,0.218
0.5,0,0.333333333,1,0.5,0,0,0.1875,1,0.360522023,0.00451245,0.105263158,0.840909091,0.395196507,0.860465116,0.101265823,1,0.732073012,0.339534884,0.000641437,0,0.703125,0,0,0,0.522727273,1,0.911616162,0,0.090909091,0.03654485,0.555555556,0.272727273,0.104330709,0.76,0.335
0.5,0,0.333333333,1,0.5,0.5,0,0.1875,0.934782609,0.553017945,0.017229356,0.105263158,0.590909091,0.270742358,0.348837209,0.569620253,0.992537313,0.960560626,0.093023256,0.041693393,0,0.2265625,0.5,0.5,0.2,0.016233766,0.326047359,0.065656566,0,0.090909091,0.003322259,0.407407407,0.272727273,0.407480315,2.56,0.121
