NA_atom_unit,NB_atom_unit,NC_atom_unit,Valence_Con_A,Valence_Con_B,Valence_Con_C,a_?_uint,c_?_unit,HSE_Band_Gap_eV,LVB_window,LCB_Window,B_Gpa,Average_mh,Anisotropy_mh,VB_Extrema_0_1eV,1_00E+18,1E18_Pockets,1E19_Pockets,1E20_Pockets,VB_dos_at_0_1_states_atom,Average_me,Anisotropy_me,CB_Extrema_0_1eV,#NAME?,CB_dos_at_0_1_states_atom,Temperature,Kpa,N_optimal,ZT
0.0,0.0,0.0,0.625,0.0,1.0,0.535073409,0.511957993,0.593023256,0.253164557,0.18656716399999998,0.39406779700000005,0.046511628,0.023733162000000002,0.6,0.5546875,0.0,0.0,0.0,0.107142857,0.198542805,0.037878788,0.333333333,0.090909091,0.093023256,0.545454545,0.106299213,-0.5,0.655
0.0,0.0,0.0,0.0,1.0,1.0,0.7047308320000001,0.53300242,0.9069767440000001,0.18987341800000002,0.067164179,0.6192959579999999,0.093023256,0.35535599700000003,0.0,0.5546875,0.0,0.0,0.0,0.12987013,0.18032786899999997,0.0,0.5555555560000001,0.727272727,0.637873754,0.545454545,0.078740157,-0.44,0.733
0.0,0.0,0.0,0.625,0.0,0.5,0.11908646,0.465356689,0.604651163,0.06329113900000001,0.611940299,0.854628422,0.023255814,0.004490058,0.6,0.8671875,0.0,0.0,0.0,0.386363636,0.27140255,0.068903319,0.0,0.090909091,0.003322259,1.0,0.029527559,0.63,0.753
0.0,0.0,0.0,0.25,0.0,1.0,0.438825449,0.497313041,0.674418605,0.202531646,0.33582089600000004,0.8735332459999999,0.060465116,0.021167415,1.0,0.7578125,0.0,0.0,0.0,0.22727272699999998,0.052823315,0.006132756,0.111111111,0.0,0.053156145999999994,0.727272727,0.100393701,-0.25,0.5660000000000001
0.0,0.0,0.0,0.625,1.0,1.0,0.908646003,0.544345079,0.837209302,0.075949367,0.23134328399999998,0.49576271200000005,0.041860465,0.066709429,0.0,0.3125,0.0,0.0,0.0,0.048701299,0.216757741,0.039321788999999996,0.0,0.454545455,0.006644518,0.545454545,0.09842519699999999,-0.54,0.474
0.0,0.0,0.0,0.25,0.0,1.0,0.438825449,0.497313041,0.674418605,0.202531646,0.33582089600000004,0.8735332459999999,0.060465116,0.021167415,1.0,0.7578125,0.0,0.0,0.0,0.22727272699999998,0.052823315,0.006132756,0.111111111,0.0,0.053156145999999994,0.363636364,0.181102362,-2.82,0.249
0.0,0.0,0.0,0.625,0.0,0.5,0.11908646,0.465356689,0.604651163,0.06329113900000001,0.611940299,0.854628422,0.023255814,0.004490058,0.6,0.8671875,0.0,0.0,0.0,0.386363636,0.27140255,0.068903319,0.0,0.090909091,0.003322259,0.545454545,0.062992126,0.59,0.531
0.0,0.0,0.0,0.25,1.0,0.5,0.44371941299999995,0.471120318,0.813953488,0.012658228,0.701492537,0.453715776,0.069767442,0.024374599,0.0,0.5390625,0.0,0.0,0.2,0.006493506,0.253187614,0.028499278,0.0,0.090909091,0.003322259,0.090909091,0.309055118,1.76,0.049
0.0,0.0,0.0,1.0,0.0,1.0,0.569331158,0.522808385,0.9069767440000001,0.151898734,0.208955224,0.693937419,0.023255814,0.022450289,0.6,0.609375,0.0,0.0,0.0,0.27597402600000004,0.18032786899999997,0.058441558,0.0,0.090909091,0.003322259,0.9090909090000001,0.059055118,-0.51,0.737
0.0,0.0,0.0,0.25,1.0,1.0,0.781402936,0.534315133,1.0,0.13924050599999999,0.149253731,0.48565840899999996,0.069767442,0.215522771,0.0,0.4375,0.0,0.0,0.0,0.00974026,0.344262295,0.089466089,0.444444444,0.727272727,0.15282392,0.363636364,0.151574803,-1.01,0.41100000000000003
0.0,0.0,0.0,1.0,0.0,1.0,0.569331158,0.522808385,0.9069767440000001,0.151898734,0.208955224,0.693937419,0.023255814,0.022450289,0.6,0.609375,0.0,0.0,0.0,0.27597402600000004,0.18032786899999997,0.058441558,0.0,0.090909091,0.003322259,0.363636364,0.13976378,-0.85,0.415
0.0,0.0,0.0,1.0,0.0,1.0,0.569331158,0.522808385,0.9069767440000001,0.151898734,0.208955224,0.693937419,0.023255814,0.022450289,0.6,0.609375,0.0,0.0,0.0,0.27597402600000004,0.18032786899999997,0.058441558,0.0,0.090909091,0.003322259,0.0,0.460629921,-1.33,0.03
0.0,0.0,0.0,0.25,0.0,0.5,0.026101142,0.451470649,0.837209302,0.06329113900000001,0.574626866,0.956323338,0.265116279,0.104554201,0.6,0.609375,0.0,0.0,0.0,0.29220779199999997,0.307832423,0.08080808099999999,0.0,0.090909091,0.013289037,0.454545455,0.100393701,0.5,0.456
0.0,0.0,0.0,1.0,0.0,0.5,0.182707993,0.471017763,0.848837209,0.151898734,0.6492537310000001,0.967731421,0.17674418600000003,0.050032072000000004,0.4,0.625,0.0,0.0,0.0,0.457792208,0.28961748600000004,0.094516595,0.0,0.090909091,0.0,0.9090909090000001,0.037401575,0.81,0.679
0.0,0.0,0.0,0.625,1.0,0.5,0.54812398,0.482483489,0.686046512,0.0,0.73880597,0.322359844,0.055813953,0.01603592,0.0,0.546875,0.0,0.5,0.2,0.006493506,0.198542805,0.02020202,0.0,0.090909091,0.003322259,0.363636364,0.187007874,0.99,0.261
0.0,0.0,0.0,0.0,1.0,1.0,0.7047308320000001,0.53300242,0.9069767440000001,0.18987341800000002,0.067164179,0.6192959579999999,0.093023256,0.35535599700000003,0.0,0.5546875,0.0,0.0,0.0,0.12987013,0.18032786899999997,0.0,0.5555555560000001,0.727272727,0.637873754,0.181818182,0.181102362,-0.47,0.35100000000000003
0.0,0.0,0.0,0.0,1.0,1.0,0.7047308320000001,0.53300242,0.9069767440000001,0.18987341800000002,0.067164179,0.6192959579999999,0.093023256,0.35535599700000003,0.0,0.5546875,0.0,0.0,0.0,0.12987013,0.18032786899999997,0.0,0.5555555560000001,0.727272727,0.637873754,0.454545455,0.094488189,-0.45,0.6729999999999999
0.0,0.0,0.0,0.25,1.0,0.5,0.44371941299999995,0.471120318,0.813953488,0.012658228,0.701492537,0.453715776,0.069767442,0.024374599,0.0,0.5390625,0.0,0.0,0.2,0.006493506,0.253187614,0.028499278,0.0,0.090909091,0.003322259,0.454545455,0.12007874,1.62,0.317
0.0,0.0,0.0,0.625,0.0,0.5,0.11908646,0.465356689,0.604651163,0.06329113900000001,0.611940299,0.854628422,0.023255814,0.004490058,0.6,0.8671875,0.0,0.0,0.0,0.386363636,0.27140255,0.068903319,0.0,0.090909091,0.003322259,0.727272727,0.045275591,0.53,0.684
0.0,0.0,0.0,0.0,0.5,1.0,0.616639478,0.520654716,0.325581395,0.329113924,0.179104478,0.686440678,0.027906977000000003,0.099422707,0.0,0.0859375,0.5,0.5,0.2,0.0,0.071038251,0.015151515,0.5555555560000001,0.090909091,0.099667774,0.9090909090000001,0.059055118,-0.52,0.758
0.0,0.0,0.0,0.625,0.5,0.5,0.42577487799999997,0.479550396,0.36046511600000003,0.443037975,0.7089552240000001,0.5968057370000001,0.093023256,0.016677357,0.0,0.703125,0.5,0.5,0.4,0.012987013,0.28961748600000004,0.221861472,0.0,0.090909091,0.0,0.0,0.49212598399999996,-1.97,0.01
0.0,0.0,0.0,0.25,0.0,1.0,0.438825449,0.497313041,0.674418605,0.202531646,0.33582089600000004,0.8735332459999999,0.060465116,0.021167415,1.0,0.7578125,0.0,0.0,0.0,0.22727272699999998,0.052823315,0.006132756,0.111111111,0.0,0.053156145999999994,0.818181818,0.088582677,-0.25,0.632
0.0,0.0,0.0,0.625,0.0,1.0,0.535073409,0.511957993,0.593023256,0.253164557,0.18656716399999998,0.39406779700000005,0.046511628,0.023733162000000002,0.6,0.5546875,0.0,0.0,0.0,0.107142857,0.198542805,0.037878788,0.333333333,0.090909091,0.093023256,0.727272727,0.080708661,-0.49,0.746
0.0,0.0,0.0,0.625,0.5,1.0,0.792822186,0.535689379,0.46511627899999997,0.481012658,0.23880597,0.370273794,0.013953488,0.001282874,0.0,0.34375,0.0,0.5,0.2,0.0,0.107468124,0.00974026,0.0,0.090909091,0.009966777,0.545454545,0.11023622,-0.77,0.523
0.0,0.0,0.0,1.0,0.5,1.0,0.8368678629999999,0.542622144,0.61627907,0.45569620299999997,0.291044776,0.48761408100000003,0.046511628,0.047466325,0.0,0.4921875,0.0,0.0,0.2,0.003246753,0.198542805,0.028499278,0.0,0.090909091,0.003322259,0.9090909090000001,0.053149605999999995,-0.61,0.672
0.0,0.0,0.0,1.0,1.0,0.5,0.5986949429999999,0.486011404,0.848837209,0.265822785,0.7761194029999999,0.707953064,0.069767442,0.024374599,0.0,0.5703125,0.0,0.0,0.2,0.00974026,0.216757741,0.043290043,0.0,0.090909091,0.003322259,0.9090909090000001,0.090551181,1.96,0.519
0.0,0.0,0.0,0.625,0.0,0.5,0.11908646,0.465356689,0.604651163,0.06329113900000001,0.611940299,0.854628422,0.023255814,0.004490058,0.6,0.8671875,0.0,0.0,0.0,0.386363636,0.27140255,0.068903319,0.0,0.090909091,0.003322259,0.090909091,0.204724409,0.39,0.086
0.0,0.0,0.0,0.25,0.5,0.5,0.32626427399999997,0.46570537799999995,0.441860465,0.53164557,0.6940298509999999,0.825619296,0.018604651,0.133418858,0.0,0.453125,0.5,0.5,0.6,0.0,0.071038251,0.051587302,0.0,0.090909091,0.0,0.0,0.505905512,-2.7,0.01
0.0,0.0,0.0,1.0,0.5,1.0,0.8368678629999999,0.542622144,0.61627907,0.45569620299999997,0.291044776,0.48761408100000003,0.046511628,0.047466325,0.0,0.4921875,0.0,0.0,0.2,0.003246753,0.198542805,0.028499278,0.0,0.090909091,0.003322259,0.272727273,0.161417323,-1.19,0.23199999999999998
0.0,0.0,0.0,0.25,0.5,1.0,0.685154976,0.522500718,0.511627907,0.43037974700000003,0.21641791,0.707953064,0.03255814,0.133418858,0.0,0.546875,0.0,0.0,0.2,0.0,0.107468124,0.006132756,0.5555555560000001,0.545454545,0.083056478,0.9090909090000001,0.082677165,-0.53,0.7070000000000001
0.0,0.0,0.0,0.0,0.5,1.0,0.616639478,0.520654716,0.325581395,0.329113924,0.179104478,0.686440678,0.027906977000000003,0.099422707,0.0,0.0859375,0.5,0.5,0.2,0.0,0.071038251,0.015151515,0.5555555560000001,0.090909091,0.099667774,0.090909091,0.301181102,-2.6,0.087
0.0,0.0,0.0,0.0,0.5,1.0,0.616639478,0.520654716,0.325581395,0.329113924,0.179104478,0.686440678,0.027906977000000003,0.099422707,0.0,0.0859375,0.5,0.5,0.2,0.0,0.071038251,0.015151515,0.5555555560000001,0.090909091,0.099667774,0.636363636,0.086614173,-0.51,0.644
0.0,0.0,0.0,0.625,1.0,0.5,0.54812398,0.482483489,0.686046512,0.0,0.73880597,0.322359844,0.055813953,0.01603592,0.0,0.546875,0.0,0.5,0.2,0.006493506,0.198542805,0.02020202,0.0,0.090909091,0.003322259,0.0,0.606299213,5.79,0.01
0.0,0.0,0.0,0.25,0.0,0.5,0.026101142,0.451470649,0.837209302,0.06329113900000001,0.574626866,0.956323338,0.265116279,0.104554201,0.6,0.609375,0.0,0.0,0.0,0.29220779199999997,0.307832423,0.08080808099999999,0.0,0.090909091,0.013289037,0.9090909090000001,0.049212597999999996,0.56,0.718
0.0,0.0,0.0,1.0,0.0,1.0,0.569331158,0.522808385,0.9069767440000001,0.151898734,0.208955224,0.693937419,0.023255814,0.022450289,0.6,0.609375,0.0,0.0,0.0,0.27597402600000004,0.18032786899999997,0.058441558,0.0,0.090909091,0.003322259,0.818181818,0.066929134,-0.54,0.7070000000000001
0.0,0.0,0.0,0.25,0.5,0.5,0.32626427399999997,0.46570537799999995,0.441860465,0.53164557,0.6940298509999999,0.825619296,0.018604651,0.133418858,0.0,0.453125,0.5,0.5,0.6,0.0,0.071038251,0.051587302,0.0,0.090909091,0.0,0.9090909090000001,0.066929134,1.11,0.53
0.0,0.0,0.0,0.625,0.5,0.5,0.42577487799999997,0.479550396,0.36046511600000003,0.443037975,0.7089552240000001,0.5968057370000001,0.093023256,0.016677357,0.0,0.703125,0.5,0.5,0.4,0.012987013,0.28961748600000004,0.221861472,0.0,0.090909091,0.0,0.727272727,0.080708661,0.75,0.49
0.0,0.0,0.0,0.25,1.0,1.0,0.781402936,0.534315133,1.0,0.13924050599999999,0.149253731,0.48565840899999996,0.069767442,0.215522771,0.0,0.4375,0.0,0.0,0.0,0.00974026,0.344262295,0.089466089,0.444444444,0.727272727,0.15282392,0.727272727,0.080708661,-0.57,0.6970000000000001
0.0,0.0,0.0,0.25,1.0,0.5,0.44371941299999995,0.471120318,0.813953488,0.012658228,0.701492537,0.453715776,0.069767442,0.024374599,0.0,0.5390625,0.0,0.0,0.2,0.006493506,0.253187614,0.028499278,0.0,0.090909091,0.003322259,0.181818182,0.22637795300000002,1.69,0.105
0.0,0.0,0.0,0.0,1.0,1.0,0.7047308320000001,0.53300242,0.9069767440000001,0.18987341800000002,0.067164179,0.6192959579999999,0.093023256,0.35535599700000003,0.0,0.5546875,0.0,0.0,0.0,0.12987013,0.18032786899999997,0.0,0.5555555560000001,0.727272727,0.637873754,1.0,0.039370079,-0.46,0.851
0.0,0.0,0.0,0.25,0.5,0.5,0.32626427399999997,0.46570537799999995,0.441860465,0.53164557,0.6940298509999999,0.825619296,0.018604651,0.133418858,0.0,0.453125,0.5,0.5,0.6,0.0,0.071038251,0.051587302,0.0,0.090909091,0.0,0.363636364,0.157480315,1.5,0.207
0.0,0.0,0.0,0.625,0.0,1.0,0.535073409,0.511957993,0.593023256,0.253164557,0.18656716399999998,0.39406779700000005,0.046511628,0.023733162000000002,0.6,0.5546875,0.0,0.0,0.0,0.107142857,0.198542805,0.037878788,0.333333333,0.090909091,0.093023256,0.363636364,0.149606299,-0.53,0.501
0.0,0.0,0.0,0.625,1.0,0.5,0.54812398,0.482483489,0.686046512,0.0,0.73880597,0.322359844,0.055813953,0.01603592,0.0,0.546875,0.0,0.5,0.2,0.006493506,0.198542805,0.02020202,0.0,0.090909091,0.003322259,0.9090909090000001,0.082677165,0.73,0.631
0.0,0.0,0.0,1.0,1.0,1.0,0.942903752,0.551708578,1.0,0.202531646,0.253731343,0.544002608,0.069767442,0.118024375,0.0,0.3984375,0.0,0.0,0.2,0.00974026,0.216757741,0.046536797000000005,0.0,0.363636364,0.006644518,0.272727273,0.173228346,-0.68,0.205
0.0,0.0,0.0,1.0,0.0,0.5,0.182707993,0.471017763,0.848837209,0.151898734,0.6492537310000001,0.967731421,0.17674418600000003,0.050032072000000004,0.4,0.625,0.0,0.0,0.0,0.457792208,0.28961748600000004,0.094516595,0.0,0.090909091,0.0,0.363636364,0.09645669300000001,0.97,0.349
0.0,0.0,0.0,0.625,1.0,1.0,0.908646003,0.544345079,0.837209302,0.075949367,0.23134328399999998,0.49576271200000005,0.041860465,0.066709429,0.0,0.3125,0.0,0.0,0.0,0.048701299,0.216757741,0.039321788999999996,0.0,0.454545455,0.006644518,1.0,0.051181102,-0.38,0.7240000000000001
0.0,0.0,0.0,0.25,0.0,0.5,0.026101142,0.451470649,0.837209302,0.06329113900000001,0.574626866,0.956323338,0.265116279,0.104554201,0.6,0.609375,0.0,0.0,0.0,0.29220779199999997,0.307832423,0.08080808099999999,0.0,0.090909091,0.013289037,0.181818182,0.19291338600000002,0.4,0.166
0.0,0.0,0.0,0.625,0.5,0.5,0.42577487799999997,0.479550396,0.36046511600000003,0.443037975,0.7089552240000001,0.5968057370000001,0.093023256,0.016677357,0.0,0.703125,0.5,0.5,0.4,0.012987013,0.28961748600000004,0.221861472,0.0,0.090909091,0.0,0.818181818,0.07086614200000001,0.61,0.542
0.0,0.0,0.0,0.625,0.5,1.0,0.792822186,0.535689379,0.46511627899999997,0.481012658,0.23880597,0.370273794,0.013953488,0.001282874,0.0,0.34375,0.0,0.5,0.2,0.0,0.107468124,0.00974026,0.0,0.090909091,0.009966777,0.272727273,0.188976378,-1.34,0.253
0.0,0.0,0.0,1.0,0.5,1.0,0.8368678629999999,0.542622144,0.61627907,0.45569620299999997,0.291044776,0.48761408100000003,0.046511628,0.047466325,0.0,0.4921875,0.0,0.0,0.2,0.003246753,0.198542805,0.028499278,0.0,0.090909091,0.003322259,1.0,0.047244094,-0.56,0.701
0.0,0.0,0.0,1.0,0.0,0.5,0.182707993,0.471017763,0.848837209,0.151898734,0.6492537310000001,0.967731421,0.17674418600000003,0.050032072000000004,0.4,0.625,0.0,0.0,0.0,0.457792208,0.28961748600000004,0.094516595,0.0,0.090909091,0.0,0.090909091,0.21850393699999998,0.91,0.078
0.0,0.0,0.0,0.25,0.5,1.0,0.685154976,0.522500718,0.511627907,0.43037974700000003,0.21641791,0.707953064,0.03255814,0.133418858,0.0,0.546875,0.0,0.0,0.2,0.0,0.107468124,0.006132756,0.5555555560000001,0.545454545,0.083056478,0.636363636,0.118110236,-0.62,0.518
0.0,0.0,0.0,0.25,0.5,1.0,0.685154976,0.522500718,0.511627907,0.43037974700000003,0.21641791,0.707953064,0.03255814,0.133418858,0.0,0.546875,0.0,0.0,0.2,0.0,0.107468124,0.006132756,0.5555555560000001,0.545454545,0.083056478,0.0,0.5984251970000001,-5.52,0.02
0.0,0.0,0.0,0.25,0.5,0.5,0.32626427399999997,0.46570537799999995,0.441860465,0.53164557,0.6940298509999999,0.825619296,0.018604651,0.133418858,0.0,0.453125,0.5,0.5,0.6,0.0,0.071038251,0.051587302,0.0,0.090909091,0.0,0.090909091,0.334645669,-2.63,0.038
0.0,0.0,0.0,1.0,1.0,0.5,0.5986949429999999,0.486011404,0.848837209,0.265822785,0.7761194029999999,0.707953064,0.069767442,0.024374599,0.0,0.5703125,0.0,0.0,0.2,0.00974026,0.216757741,0.043290043,0.0,0.090909091,0.003322259,0.818181818,0.102362205,2.09,0.475
0.0,0.0,0.0,0.0,0.5,1.0,0.616639478,0.520654716,0.325581395,0.329113924,0.179104478,0.686440678,0.027906977000000003,0.099422707,0.0,0.0859375,0.5,0.5,0.2,0.0,0.071038251,0.015151515,0.5555555560000001,0.090909091,0.099667774,0.0,0.462598425,-2.4,0.03
0.0,0.0,0.0,1.0,0.0,1.0,0.569331158,0.522808385,0.9069767440000001,0.151898734,0.208955224,0.693937419,0.023255814,0.022450289,0.6,0.609375,0.0,0.0,0.0,0.27597402600000004,0.18032786899999997,0.058441558,0.0,0.090909091,0.003322259,0.454545455,0.116141732,-0.81,0.49700000000000005
0.0,0.0,0.0,0.0,0.5,1.0,0.616639478,0.520654716,0.325581395,0.329113924,0.179104478,0.686440678,0.027906977000000003,0.099422707,0.0,0.0859375,0.5,0.5,0.2,0.0,0.071038251,0.015151515,0.5555555560000001,0.090909091,0.099667774,0.181818182,0.222440945,-2.38,0.17300000000000001
0.0,0.0,0.0,1.0,0.0,0.5,0.182707993,0.471017763,0.848837209,0.151898734,0.6492537310000001,0.967731421,0.17674418600000003,0.050032072000000004,0.4,0.625,0.0,0.0,0.0,0.457792208,0.28961748600000004,0.094516595,0.0,0.090909091,0.0,0.272727273,0.122047244,0.99,0.253
0.0,0.0,0.0,1.0,1.0,0.5,0.5986949429999999,0.486011404,0.848837209,0.265822785,0.7761194029999999,0.707953064,0.069767442,0.024374599,0.0,0.5703125,0.0,0.0,0.2,0.00974026,0.216757741,0.043290043,0.0,0.090909091,0.003322259,0.272727273,0.251968504,2.29,0.15
0.0,0.0,0.0,0.0,1.0,1.0,0.7047308320000001,0.53300242,0.9069767440000001,0.18987341800000002,0.067164179,0.6192959579999999,0.093023256,0.35535599700000003,0.0,0.5546875,0.0,0.0,0.0,0.12987013,0.18032786899999997,0.0,0.5555555560000001,0.727272727,0.637873754,0.363636364,0.114173228,-0.47,0.593
0.0,0.0,0.0,0.25,0.0,1.0,0.438825449,0.497313041,0.674418605,0.202531646,0.33582089600000004,0.8735332459999999,0.060465116,0.021167415,1.0,0.7578125,0.0,0.0,0.0,0.22727272699999998,0.052823315,0.006132756,0.111111111,0.0,0.053156145999999994,0.272727273,0.222440945,-2.95,0.188
0.0,0.0,0.0,1.0,0.5,1.0,0.8368678629999999,0.542622144,0.61627907,0.45569620299999997,0.291044776,0.48761408100000003,0.046511628,0.047466325,0.0,0.4921875,0.0,0.0,0.2,0.003246753,0.198542805,0.028499278,0.0,0.090909091,0.003322259,0.727272727,0.068897638,-0.81,0.59
0.0,0.0,0.0,0.0,0.5,1.0,0.616639478,0.520654716,0.325581395,0.329113924,0.179104478,0.686440678,0.027906977000000003,0.099422707,0.0,0.0859375,0.5,0.5,0.2,0.0,0.071038251,0.015151515,0.5555555560000001,0.090909091,0.099667774,1.0,0.053149605999999995,-0.55,0.778
0.0,0.0,0.0,1.0,0.5,1.0,0.8368678629999999,0.542622144,0.61627907,0.45569620299999997,0.291044776,0.48761408100000003,0.046511628,0.047466325,0.0,0.4921875,0.0,0.0,0.2,0.003246753,0.198542805,0.028499278,0.0,0.090909091,0.003322259,0.0,0.43897637799999994,-3.87,0.02
0.0,0.0,0.0,0.25,0.0,1.0,0.438825449,0.497313041,0.674418605,0.202531646,0.33582089600000004,0.8735332459999999,0.060465116,0.021167415,1.0,0.7578125,0.0,0.0,0.0,0.22727272699999998,0.052823315,0.006132756,0.111111111,0.0,0.053156145999999994,0.181818182,0.283464567,-2.99,0.127
0.0,0.0,0.0,0.25,1.0,0.5,0.44371941299999995,0.471120318,0.813953488,0.012658228,0.701492537,0.453715776,0.069767442,0.024374599,0.0,0.5390625,0.0,0.0,0.2,0.006493506,0.253187614,0.028499278,0.0,0.090909091,0.003322259,0.818181818,0.066929134,1.14,0.556
0.0,0.0,0.0,0.625,1.0,1.0,0.908646003,0.544345079,0.837209302,0.075949367,0.23134328399999998,0.49576271200000005,0.041860465,0.066709429,0.0,0.3125,0.0,0.0,0.0,0.048701299,0.216757741,0.039321788999999996,0.0,0.454545455,0.006644518,0.181818182,0.21850393699999998,-0.55,0.133
0.0,0.0,0.0,0.625,0.0,1.0,0.535073409,0.511957993,0.593023256,0.253164557,0.18656716399999998,0.39406779700000005,0.046511628,0.023733162000000002,0.6,0.5546875,0.0,0.0,0.0,0.107142857,0.198542805,0.037878788,0.333333333,0.090909091,0.093023256,1.0,0.05511811,-0.52,0.809
