NA,NB,NC,VA,VB,VC,a_b,c,LAC,LBC,T,Nop,ZT
0.0,1.0,1.0,0.625,0.0,1.0,0.46982055464926564,0.15875620461910814,0.7805429864253395,0.42824601366742526,0.5454545454545454,1.0,0.57
0.0,1.0,1.0,0.625,0.0,1.0,0.46982055464926564,0.15875620461910814,0.7805429864253395,0.42824601366742526,0.6363636363636364,1.0,0.64
0.0,1.0,1.0,0.625,0.0,1.0,0.46982055464926564,0.15875620461910814,0.7805429864253395,0.42824601366742526,0.7272727272727273,1.0,0.69
0.0,1.0,1.0,0.625,0.0,1.0,0.46982055464926564,0.15875620461910814,0.7805429864253395,0.42824601366742526,0.8181818181818182,1.0,0.73
0.0,1.0,1.0,0.625,0.0,1.0,0.46982055464926564,0.15875620461910814,0.7805429864253395,0.42824601366742526,0.9090909090909091,1.0,0.76
0.0,1.0,1.0,0.625,0.0,1.0,0.46982055464926564,0.15875620461910814,0.7805429864253395,0.42824601366742526,1.0,1.0,0.78
0.0,1.0,1.0,0.625,1.0,0.5,0.5350734094616637,0.1428190507445543,0.45022624434389186,0.5558086560364468,0.0,0.0,0.01
0.0,1.0,1.0,0.625,1.0,0.5,0.5350734094616637,0.1428190507445543,0.45022624434389186,0.5558086560364468,0.09090909090909091,0.0,0.04
0.0,1.0,1.0,0.625,1.0,0.5,0.5350734094616637,0.1428190507445543,0.45022624434389186,0.5558086560364468,0.18181818181818182,0.0,0.09
0.0,1.0,1.0,0.625,1.0,0.5,0.5350734094616637,0.1428190507445543,0.45022624434389186,0.5558086560364468,0.2727272727272727,0.0,0.15
0.0,1.0,1.0,0.625,1.0,0.5,0.5350734094616637,0.1428190507445543,0.45022624434389186,0.5558086560364468,0.36363636363636365,0.0,0.21
0.0,1.0,1.0,0.625,1.0,0.5,0.5350734094616637,0.1428190507445543,0.45022624434389186,0.5558086560364468,0.45454545454545453,0.0,0.28
0.0,1.0,1.0,0.625,1.0,0.5,0.5350734094616637,0.1428190507445543,0.45022624434389186,0.5558086560364468,0.5454545454545454,0.0,0.34
0.0,1.0,1.0,0.625,1.0,0.5,0.5350734094616637,0.1428190507445543,0.45022624434389186,0.5558086560364468,0.6363636363636364,0.0,0.4
0.0,1.0,1.0,0.625,1.0,0.5,0.5350734094616637,0.1428190507445543,0.45022624434389186,0.5558086560364468,0.7272727272727273,0.0,0.45
