NA,NB,NC,VA,VB,VC,a_b,c,LAC,LBC,T,Nop,ZT
0,1,1,0.625,1,0.5,0.535073409,0.142819051,0.450226244,0.555808656,1,0,0.59
0,1,1,0.625,1,1,0.884176183,0.180621077,0.828054299,0.979498861,1,1,0.71
0,1,1,0.625,0.5,0.5,0.396411093,0.140255159,0.432126697,0.398633257,1,0,0.58
0,1,1,0.625,0.5,1,0.76182708,0.174488247,0.819004525,0.813211845,1,1,0.75
0,1,1,1,1,0.5,0.566068515,0.143947163,0.604072398,0.553530752,1,0,0.54
0,1,1,1,1,1,0.908646003,0.18302088,0.984162896,0.977220957,1,1,0.68
0,1,1,1,0.5,0.5,0.432300163,0.141567871,0.599547511,0.398633257,1,0,0.53
0,1,1,1,0.5,1,0.7862969,0.176600894,0.99321267,0.810933941,1,1,0.72
0.5,0,0.333333333,0.25,0,0.5,0.066884176,0,0.024886878,0.022779043,1,0,0.8
0.5,0,0.333333333,0.25,1,0.5,0.398042414,0.008163433,0.128959276,0.54214123,1,0,0.74
0.5,0,0.333333333,0.25,1,1,0.737357259,0.033228043,0.484162896,0.974943052,1,1,0.83
0.5,0,0.333333333,0.25,0.5,0.5,0.303425775,0.005394429,0.104072398,0.382687927,1,0,0.58
0.5,0,0.333333333,0.25,0.5,1,0.668841762,0.028346392,0.466063348,0.804100228,1,1,0.82
0.5,0,0.333333333,0,1,1,0.616639478,0.033043443,0.309954751,0.986332574,1,1,0.85
0.5,0,0.333333333,0,0.5,1,0.562805873,0.026951635,0.29638009,0.808656036,1,1,0.73
0.5,0,0.333333333,0.625,0,0.5,0.215334421,0.011527259,0.391402715,0.063781321,1,0,0.81
0.5,0,0.333333333,0.625,0,1,0.629690049,0.030787217,0.794117647,0.478359909,1,1,0.82
0.5,0,0.333333333,0.625,1,0.5,0.567699837,0.015957665,0.470588235,0.569476082,1,0,0.75
0.5,0,0.333333333,0.625,1,1,0.934747145,0.040345408,0.852941176,0.997722096,1,1,0.77
0.5,0,0.333333333,0.625,0.5,0.5,0.468189233,0.014193707,0.452488688,0.419134396,1,0,0.7
0.5,0,0.333333333,0.625,0.5,1,0.84502447,0.038335316,0.834841629,0.833712984,1,1,0.79
0.5,0,0.333333333,1,0,0.5,0.32137031,0.012532305,0.57239819,0.086560364,1,0,0.73
0.5,0,0.333333333,1,0,1,0.686786297,0.035894491,0.977375566,0.478359909,1,1,0.76
0.5,0,0.333333333,1,1,0.5,0.649265905,0.018501046,0.617647059,0.576309795,1,0,0.62
0.5,0,0.333333333,1,1,1,1,0.04381179,1,0.990888383,1,1,0.72
0.5,0,0.333333333,1,0.5,0,0.360522023,0.00451245,0.393665158,0.173120729,1,1,1.21
0.5,0,0.333333333,1,0.5,0.5,0.553017945,0.017229356,0.608597285,0.425968109,1,0,0.52
0.5,0,0.333333333,1,0.5,1,0.910277325,0.041206875,0.997737557,0.83143508,1,1,0.73
1,0,0.666666667,0.25,0,0.5,0.092985318,0.846638225,0.031674208,0.031890661,1,0,0.77
1,0,0.666666667,0.25,1,1,0.71451876,0.95799319,0.479638009,0.972665148,1,1,0.76
1,0,0.666666667,0.25,0.5,1,0.655791191,0.94464044,0.463800905,0.806378132,1,1,0.76
1,0,0.666666667,0.625,0,0.5,0.283849918,0.892131928,0.402714932,0.093394077,1,0,0.75
1,0,0.666666667,0.625,0,1,0.694942904,0.962936374,0.805429864,0.496583144,1,1,0.8
1,0,0.666666667,0.625,1,0.5,0.580750408,0.904110432,0.475113122,0.571753986,1,0,0.66
1,0,0.666666667,0.625,1,1,0.95269168,0.991016122,0.857466063,1,1,1,0.7
1,0,0.666666667,0.625,0.5,0.5,0.492659054,0.902531074,0.459276018,0.423690205,1,0,0.65
1,0,0.666666667,0.625,0.5,1,0.879282219,0.983857735,0.841628959,0.842824601,1,1,0.75
1,0,0.666666667,1,0,1,0.768352365,0.983180867,0.970588235,0.510250569,1,1,0.7
1,0,0.666666667,1,1,0.5,0.676998369,0.916745293,0.624434389,0.580865604,1,0,0.6
1,0,0.666666667,1,0.5,0.5,0.600326264,0.913422488,0.613122172,0.44191344,1,0,0.59
1,0,0.666666667,1,0.5,1,0.957585644,1,1,0.84738041,1,1,0.7
